"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"91 P17C Press 17 Corona Treater","corona treaters","Press 17 Corona Treater","","","","",""
"B1","boilers","Boiler 1 (Natural Gas)","5670000","Btu/hour","","",""
"B1A","boilers","Boiler 1 (Fuel Oil)","1300000","gal/hour","","",""
"B1 Boiler 1 (Natural Gas)","boilers","Boiler 1 (Natural Gas)","18.7","MMBtu/hr","","",""
"B2","boilers","Boiler 2 (Natural Gas)","5670000","Btu/hour","","",""
"B2A","boilers","Boiler 2 (Fuel Oil)","1300000","gal/hour","","",""
"B2 Boiler 2 (Natural Gas)","boilers","Boiler 2 (Natural Gas)","18.7","MMBtu/hr","","",""
"COEXB10","extruders","PE/PVDC Co-Extruder B10","200000","lb/hr","","",""
"COEXB10 PE/PVDC Co-Extruder B10","extruders","PE/PVDC Co-Extruder B10","200","lb/hr","","",""
"COEXB11","extruders","PE/PVDC Co-Extruder B11","150000","lb/hr","","",""
"COEXB11 PE/PVDC Co-Extruder B11","extruders","PE/PVDC Co-Extruder B11","150","lb/hr","","",""
"COEXB12","extruders","PE/PVDC Co-Extruder B12","150000","lb/hr","","",""
"COEXB12 PE/PVDC Co-Extruder B12","extruders","PE/PVDC Co-Extruder B12","150","lb/hr","","",""
"COEXB13","extruders","PE/PVDC Co-Extruder B13","150000","lb/hr","","",""
"COEXB13 PE/PVDC Co-Extruder B13","extruders","PE/PVDC Co-Extruder B13","150","lb/hr","","",""
"COEXB14","extruders","PE/PVDC Co-Extruder B14","240000","lb/hr","","",""
"COEXB14 PE/PVDC Co-Extruder B14","extruders","PE/PVDC Co-Extruder B14","240","lb/hr","","",""
"COEXB15","extruders","PE/PVDC Co-Extruder B15","240000","lb/hr","","",""
"COEXB15 PE/PVDC Co-Extruder B15","extruders","PE/PVDC Co-Extruder B15","240","lb/hr","","",""
"COEXB16","extruders","PE/PVDC Co-Extruder B16","240000","lb/hr","","",""
"COEXB16 PE/PVDC Co-Extruder B16","extruders","PE/PVDC Co-Extruder B16","240","lb/hr","","",""
"COEXB17","extruders","PE/PVDC Co-Extruder B17","240000","lb/hr","","",""
"COEXB17 PE/PVDC Co-Extruder B17","extruders","PE/PVDC Co-Extruder B17","240","lb/hr","","",""
"COEXB18","extruders","PE/PVDC Co-Extruder B18","200000","lb/hr","","",""
"COEXB18 PE/PVDC Co-Extruder B18","extruders","PE/PVDC Co-Extruder B18","200","lb/hr","","",""
"COEXB7","extruders","PE/PVDC Co-Extruder B7","140000","lb/hr","","",""
"COEXB7-22","extruders","PE/PVDC Co-Extruders (B7 to B22)","","lb/hr","","",""
"COEXB7 PE/PVDC Co-Extruder B7","extruders","PE/PVDC Co-Extruder B7","140","lb/hr","","",""
"COEXB8","extruders","PE/PVDC Co-Extruder B8","140000","lb/hr","","",""
"COEXB8 PE/PVDC Co-Extruder B8","extruders","PE/PVDC Co-Extruder B8","140","lb/hr","","",""
"EP 85","cleaning operations","Ink Staging & Parts Cleaning (Not applicable)","0.143","lb VOC/hr","","",""
"EP 93","corona treaters","BM91 Corona Treater Film","","","","","OD91"
"EP 93-95","corona treaters","Bag Machine Corona Treaters (BM91 to BM93)","","m/min","","","Ozone Decomposer"
"EP 93 BM91 Bag Machine 91 Corona Treater","corona treaters","Bag Machine 91 Corona Treater","","","","",""
"EP 94","corona treaters","BM92 Corona Treater Film","","","","","OD92"
"EP 94 BM92 Bag Machine 92 Corona Treater","corona treaters","Bag Machine 92 Corona Treater","","","","",""
"EP 95","corona treaters","BM93 Corona Treater Film","","","","","OD93"
"EP 95 BM93 Bag Machine 93 Corona Treater","corona treaters","Bag Machine 93 Corona Treater","","","","",""
"EP F4","space heaters","Space Heaters (Bldg 5, Bldg 5A, Bldg 7A, Bldg 33, Bldg 34)","","","","",""
"EP F4 12-A-522-S1","shrink extruders","Shrink Extruder B19, B20, B21, and B22","","","450","lb/hr",""
"EP F5","parts washers","SafetyKleen Parts Washer (Not applicable)","0.02","lb/hr","","",""
"FINA","presses","Finishing Area Presses","756000","lb/hr","","",""
"FINA (Finishing Area)","portable presses","Portable Presses for Finishing","267","ft/min","","",""
"FS4-7, FS5-13","storage silos","Polyethylene Storage Silos (Silo #4 to Silo #7)","200000","lbs/PVC pellets","","",""
"P10","printing presses","Press 10 Printing","60000","feet/hour","","","RTO1"
"P10A","ovens","Press 10 Oven","1200000","Btu/hour","","","RTO1"
"P10BP","presses","Press 10 & Press Cleanup","","","","","RTO1"
"P11","printing presses","Press 11 Printing","60000","feet/hour","","","RTO1"
"P11A","ovens","Press 11 Oven","2000000","Btu/hour","","","RTO1"
"P11BP","presses","Press 11 & Press Cleanup","","","","","RTO1"
"P14","printing presses","Press 14 Printing","60000","feet/hour","","","RTO1"
"P14BP","bypass stacks","Press 14 Oxidizer Bypass","","","","","RTO1"
"P14 Press 14 Oxidizer Bypass","stacks","Press 14 Oxidizer Bypass Stack","","","","","RTO1"
"P15","printing presses","Press 15 Printing","48000","feet/hour","","","RTO1"
"P15A","ovens","Press 15 Oven","800000","Btu/hour","","","RTO1"
"P15A Press 15 Oven Bypass","stacks","Press 15 Oven Bypass Stack","","","","","RTO1"
"P15BP","bypass stacks","Press 15 Oven Bypass","","","","","RTO1"
"P15 Press 15","presses","Press 15","","","","","RTO1"
"P16","printing presses","Press 16 Printing","48000","feet/hour","","","RTO1"
"P16A","ovens","Press 16 Oven","800000","Btu/hour","","","RTO1"
"P16A Press 16","presses","Press 16","","","","","RTO1"
"P16BP","bypass stacks","Press 16 Oven Bypass","","","","","RTO1"
"P16BP Press 16 Oven Bypass","stacks","Press 16 Oven Bypass Stack","","","","","RTO1"
"P17","printing presses","Press 17","320000","lb VOC/hour","","","RTO1"
"P17BP","bypass stacks","Press 17 Bypass Stack","","","","","RTO1"
"P17 Press 17 Bypass Stack","stacks","Press 17 Bypass Stack","","","","","RTO1"
"PAINT Maintenance Paint Booth","paint booths","Maintenance Paint Booth","4","cans/hr","","","Fiberglass Filter Pad"
"RTO1","thermal oxidizers","Thermal Oxidizer (Natural Gas, 4.87 MMBtu/hr)","4.87","MMBtu/hr","","",""
"RTO1 Oxidizer (natural gas)","thermal oxidizers","Thermal Oxidizer","4.87","MMBtu/hr","","","RTO1"
