"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"H4-3A-EQ","quenching","Quench Section 3A","0.6","MMBtu/hr","","","CE H4-3A-EQ"
"H4-3A-HT","carburizing","Carburizing Furnace 1A","1.2","MMBtu/hr","","","CE H4-3A-HT"
"H4-3B-EQ","quenching","Quench Section 3B","0.6","MMBtu/hr","","","CE H4-3B-EQ"
"H4-3B-HT","carburizing","Carburizing Furnace 3B","1.2","MMBtu/hr","","","CE H4-3B-HT"
"H4-4A-EQ","quenching","Quench Section 4A","0.6","MMBtu/hr","","","CE H4-4A-EQ"
"H4-4A-HT","carburizing","Carburizing Furnace 2A","1.2","MMBtu/hr","","","CE H4-4A-HT"
"H4-4B-EQ","quenching","Quench Section 4B","0.6","MMBtu/hr","","","CE H4-4B-EQ"
"H4-4B-HT","carburizing","Carburizing Furnace 4B","1.2","MMBtu/hr","","","CE H4-4B-HT"
"H4-5A-EQ","quenching","Quench Section 5A","0.6","MMBtu/hr","","","CE H4-5A-EQ"
"H4-5A-HT","carburizing","Carburizing Furnace 3A","1.2","MMBtu/hr","","","CE H4-5A-HT"
"H4-5B-EQ","quenching","Quench Section 5B","0.6","MMBtu/hr","","","CE H4-5B-EQ"
"H4-5B-HT","carburizing","Carburizing Furnace 5B","1.2","MMBtu/hr","","","CE H4-5B-HT"
"J7-01","storage","Dry Lime Storage Silo","","","","","CE 8"
"J7-02","storage","Dry Lime Storage Silo","","","","","CE 9"
"J7-03","conditioning","Sludge Conditioning Tank","","","","","CE 12"
"J7-04","storage","Lime Slurry Tank","","","","","CE 13"
"P5-01","normalizing furnace","Normalizing Furnace 1.47 MMBtu/hr","1.47","MMBtu/hr","","","CE P5-01"
"P5-02","tumbling","Tumblast 2830 and Tumblast 5252","","","109.62","tons/day","CE 15, CE 16"
"P5-03","drying","Tumblast 2830 and Tumblast 5252","54.81","ton/hr","","","CE 15, CE 16"
"P5-15","cutting","Plasma Cutting Booth","30","inches/minute","","","CE P5-15"
"P5-M182471","normalizing furnace","Normalizing Furnace 6.757 MMBtu/hr","6.757","MMBtu/hr","","","CE P5-M182471"
"Z1-05","boiler","Boiler #1","32.658","MMBtu/hr","","","CE 14"
"Z1-06","boiler","Boiler #2","32.658","MMBtu/hr","","","CE 15"
"Z1-07","boiler","Boiler #3","32.658","MMBtu/hr","","","CE 16"
"Z2-02","etching","Acid Etch Station 2","2000","gal/yr","","","CE Z2-02"
