"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"DR-7203B","dryer","Natural Gas Dryer D","","","","","C10b"
"ET-4501","condenser","190 Condenser Beer","85","MMgal/yr","","","C10a"
"ET-5501","condenser","190 Condenser Beer","85","MMgal/yr","","","C10b"
"F100","fugitive emissions","Fugitive Emissions from Grain/DDGS Handling","","","","",""
"F110","fugitive emissions","Fugitive Emissions from Equipment Leaks","","","","",""
"F120","fugitive emissions","Fugitive Emissions from Truck Traffic on Paved Roads","","","","",""
"F50","fugitive emissions","Fugitive Emissions from Truck and Rail Product Loading (not controlled by flares)","","","","",""
"FWP","pump","Emergency Fire Water Pump – 311 BHP NA","","","","",""
"GRNDRY1","drying","Grain Dryer","186.67","tons/hr","","",""
"P201","storage","Storage Bin 1","1340000","bushels","","",""
"P70","cyclone","DDGS Cooler Cyclone 1","20","tons/hr","","","C70"
"P90","cyclone","DDGS Cooler Cyclone 2","19","tons/hr","","","C90"
"S10","distillation","Distillation","65","MMgal/yr","","","C10a"
"S101","storage","Storage Bin 1","379590","tons/yr","","",""
"S105","storage","Storage Bin 2","379590","tons/yr","","",""
"S10B","distillation","Distillation","65","MMgal/yr","","","C10b"
"S201","storage","Storage Bin 1","650000","bushels","","",""
"S203","storage","Wet Storage Bin 1","650000","bushels","","",""
"S205","storage","Storage Bin 1","650000","bushels","","",""
"S30","conditioning","Hammermill A","250","tons/hour","","",""
"S30B","conditioning","Hammermill B","250","tons/hour","","",""
"S40","loading/unloading","Truck Product Loadout 1","250","tons/hour","","",""
"S40B","loading/unloading","Rail and Truck Product Loadout 1","250","tons/hour","","",""
"S50","loadout","Truck Product Loadout","600","gal/min","","","C50"
"S50B","loadout","Rail and Truck Product Loadout","2600","gal/min","","","C50B"
"S51","receiving","Truck Loadout Rack - Corn Oil","","","46428573","bushels/yr",""
"S70","cooling","DDGS Cooler Cyclone","20","tons/hour","","","C70"
"S70B","cooling","DDGS Cooler Cyclone 2","19","tons/hour","","","C70b"
"S80","cooling","Cooling Tower","1340000","bushels","","",""
"S80B","cooling","Cooling Tower 2","1340000","bushels","","",""
"S90","loadout","DDGS Loading","225","tons/hr","","","C90"
"S90B","loadout","DDGS Loading","350","tons/hr","","","C90B"
"T61","storage","Ethanol Storage Tank - 750,000 gallons","","","","",""
"T62","storage","Ethanol Storage Tank - 750,000 gallons","","","","",""
"T63","storage","Storage Tank - 100,000 gallons","","","","",""
"T64","storage","Denaturant Storage Tank - 100,000 gallons","","","","",""
"T65","storage","Ethanol Storage Tank - 100,000 gallons","","","","",""
"T66","storage","Ethanol Storage Tank - 750,000 gallons","","","","",""
"T67","storage","Corn Oil #1 Tank (23,000 gal)","23000","gallons","","",""
"T67B","storage","Corn Oil #1 Tank (23,000 gal) 2nd unit","23000","gallons","","",""
"T68","storage","Corn Oil #2 Tank (23,000 gal)","23000","gallons","","",""
"T69","storage","Corn Oil Tank (3,000 gal)","3000","gallons","","",""
"T70","storage","Syrup Storage Tank (1,000 gal)","1000","gallons","","",""
"T71","storage","Syrup Storage Tank (200 gal)","200","gallons","","",""
"TF-3101","fermentation","Fermenter 1","250","tons/hour","","",""
"TF-3102","fermentation","Fermenter 2","250","tons/hour","","",""
"TF-3103","fermentation","Fermenter 7","250","tons/hour","","",""
"TF-3201","fermentation","Fermenter 3","250","tons/hour","","",""
"TF-3202","fermentation","Fermenter 4","250","tons/hour","","",""
"TF-3301","storage","Beer Well","250","tons/hour","","",""
"TP-4507","storage","Reflux Tank, Side 1 Beer","600","gallons","","",""
"TP-4608","storage","Regen Tank, Side 1 Beer","600","gallons","","",""
"TP-5507","storage","Reflux Tank, Side 2 Beer","600","gallons","","",""
"TP-5608","storage","Regen Tank, Side 2 Beer","600","gallons","","",""
"TS-2201","storage","Slurry Tank #1 Mash","16000","gallons","","",""
"TS-25001","storage","Slurry Tank #2 Mash","16000","gallons","","",""
