"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-23G","transfer","Unload Conveyor #3","10000","bushels/hr","","","CE-C23"
"EU-30a","milling","Hammermill #1","2100","bushels/hr","","","CE-C30"
"EU-30b","milling","Hammermill #2","2100","bushels/hr","","","CE-C30"
"EU-30c","milling","Hammermill #3","2100","bushels/hr","","","CE-C30"
"EU-30d","milling","Hammermill #4","2100","bushels/hr","","","CE-C30"
"EU-30e","processing","Product Recovery Cyclone","8400","bushels/hr","","","CE-C30"
"EU-55a","mixing","Mixer","13500","gallons","","","CE-C70"
"EU-55d","storage","Slurry Tank #1","25000","gallons","","","CE-C70"
"EU-55e","storage","Slurry Tank #2","25000","gallons","","","CE-C70"
"EU-55f","distillation","Beer Column","3000","gal/min","","","CE-C70"
"EU-55g","distillation","Side Stripper","3000","gal/min","","","CE-C70"
"EU-55h","distillation","Rectifier Column","3000","gal/min","","","CE-C70"
"EU-55i","distillation","190 Proof Condenser","3000","gal/min","","","CE-C70"
"EU-55j","other","Molecular Sieve","190","gal/min","","","CE-C70"
"EU-55k","distillation","200 Proof Condenser","3000","gal/min","","","CE-C70"
"EU-55m","storage","Centrate Tank #2","1500","gal/min","","","CE-C70"
"EU-55n","distillation","Evaporators","3000","gal/min","","","CE-C70"
"EU-B10","boilers","Waste Heat Recovery Boiler (HRSG)","150","MMBtu/hr","","","CE-C10"
"EU-B11","boilers","Waste Heat Recovery Boiler (HRSG)","150","MMBtu/hr","","","CE-C11"
"EU-P10A","drying","DDGS Dryer A","","","","","CE-C10"
"EU-P10B","drying","DDGS Dryer B","","","","","CE-C10"
"EU-P55A","mixing","Mixer","13500","gallons","","","CE-C70"
"EU-P55D","storage","Slurry Tank #1","25000","gallons","","","CE-C70"
"EU-P55E","storage","Slurry Tank #2","25000","gallons","","","CE-C70"
"EU-P55F","distillation","Beer Column","3000","gal/min","","","CE-C70"
"EU-P55G","distillation","Side Stripper","3000","gal/min","","","CE-C70"
"EU-P55H","distillation","Rectifier Column","3000","gal/min","","","CE-C70"
"EU-P55I","distillation","190 Proof Condenser","3000","gal/min","","","CE-C70"
"EU-P55J","other","Molecular Sieve","190","gal/min","","","CE-C70"
"EU-P55K","distillation","200 Proof Condenser","3000","gal/min","","","CE-C70"
"EU-P55L","storage","Centrate Tank #1","1500","gal/min","","","CE-C70"
"EU-P55M","storage","Centrate Tank #1","1500","gal/min","","","CE-C70"
"EU-P55N","distillation","Evaporators","3000","gal/min","","","CE-C70"
"EU-P70","cooling","DDGS Cooling Drum","80","ton/hr","","","CE-C70"
