"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-68","storage","Fiber Blowdown Tank","18400","gallon","","","CE15"
"EU-69","processing","MSC Acid Wash Tank","5875","gallon","","","CE15"
"EU-70","processing","Clarifier Feed Tank","13600","gallon/hr","","","CE15"
"EU-71","processing","Clarifier Overflow Tank","11600","gallon/hr","","","CE15"
"EU-72","processing","Clarifier Underflow Tank","11600","gallon/hr","","","CE15"
"EU-73","processing","Protein Decanters #1-#4","900","gpm/hr","","","CE15"
"EU-74","processing","Protein Collection Conveyors","30","ton/hr","","","CE15"
"EU-75","storage","Slurry Water Tank","22900","gallon","","","CE15"
"EU-76","storage","Protein Centrate Tank","1200","gallon","","","CE15"
"EU-77","processing","Fiber Decanters #1-#4","900","gpm/hr","","","CE15"
"EU-78","processing","Fiber Collection Conveyors","30","ton/hr","","","CE15"
"EU-79","processing","Paddle Screens #1 & #2","112","ton/hr","","","CE04"
"EU-80","processing","1st Stage FPB Paddle Screens #1, #2, & #3","361","ton/hr","","","CE04"
"EU-81","processing","2nd Stage FPB Paddle Screens #1, #2, & #3","279","ton/hr","","","CE04"
"EU-82","processing","3rd Stage FPB Paddle Screens #1, #2, & #3","213","ton/hr","","","CE04"
"EU-83","processing","4th Stage FPB Paddle Screens #1 & #2","165","ton/hr","","","CE04"
"EU-84","processing","Saccharification Feed Tank","6400","gallon","","","CE04"
"EU-85","cooling","Cooling Tower","132","ft","","","CE04"
"EU-86","processing","Saccharification Tank #1","170000","gallon","","","CE04"
"EU-87","processing","Saccharification Tank #2","170000","gallon","","","CE04"
"EU-88","processing","Saccharification Tank #3","170000","gallon","","","CE04"
"EU-89","processing","Saccharification Tank #4","170000","gallon","","","CE04"
"EU-90","processing","Saccharification Tank #5","170000","gallon","","","CE04"
"EU-91","processing","Saccharification Tank #6","170000","gallon","","","CE04"
"EU-92","processing","Saccharification Tank #7","170000","gallon","","","CE04"
"EU-93","processing","Saccharification Tank #8","170000","gallon","","","CE04"
"EU-94","processing","Gravity Filter #1 & #2","135","ton/hr","","","CE04"
"EU-95","storage","Retentate Tank","11040","gallon","","","CE04"
"EU-96","storage","Permeate Tank","11040","gallon","","","CE04"
"EU-97","processing","Microfiltration CIP Tank","1200","gallon/hr","","","CE04"
"EU-98","processing","Sugar (Syrup) Evaporator","32","ton/hr","","","CE04"
"EU-99","storage","Process Condensate Tank","5000","gallon","","","CE04"
