"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-149","scrubber system","Vacuum Scrubber - Dryer #12 (Evaporation Rate)","3.5","thousand scfm","","","BH-FR"
"EU-150","scrubber system","Vacuum Scrubber - Dryer #12 (Evaporation Rate)","3.5","thousand scfm","","","BH-FR"
"EU-152","scrubber system","Vacuum Scrubber - Dryer #12 (Evaporation Rate)","3.5","thousand scfm","","","BH-FR"
"EU-160","dump station","Supersack Bag Dump Station","20","tons/hr","","",""
"EU-164","storage tank","Reslurry Tank","2.5","thousand gallons","","",""
"EU-168","blower system","Gluten Blower DC Starch","6.1","tons/hr","","",""
"EU-169","vacuum system","Vacuum System – Bldg 69","1","tph","","","BH-FR"
"EU-170","scraping reel","Scalping Reel – Dryer #12","17.5","tph","","","BH-DC"
"EU-172","pneumatic system","Pneumatic System – Dryer #12 to Scalping Reel","17.5","tph","","","BH-FR"
"EU-174","transport system","Bulk Storage Bins Bulk Transport Return System","25","tph","","","BH-FR"
"EU-175","storage bin","A Bin Starch","150","tons/hr","","",""
"EU-176","pneumatic system","Pneumatic System – ABC Bins to Bulk Loadout","25","tph","","","BH-FR"
"EU-177","pneumatic system","Pneumatic System – Dryer #12 SR to Bins/Loadout","17.5","tph","","","BH-FR"
"EU-180","loadout system","Bulk Loadout – East","25","tph","","","BH-DC"
"EU-181","loadout system","Bulk Loadout – West","25","tph","","","BH-DC"
"EU-182","pneumatic system","Pneumatic System – Blender #1 & Finish Bins","25","tph","","","BH-FR"
"EU-183","conveyor system","Bulk Loadout Conveyor – North","25","tph","","","BH-DC"
"EU-184","conveyor system","Bulk Loadout Conveyor – South","25","tph","","","BH-DC"
"EU-186","storage bin","Storage Bin #6 Starch","45","tons/hr","","",""
"EU-187","scrubber system","Starch Scrubber - Bldg 96","20","tph","","","BH-DC"
"EU-188","storage bin","Storage Bin #8 Starch","45","tons/hr","","",""
"EU-189","scrubber system","Starch Scrubber - Bldg 77 & 96","20","tph","","","BH-DC"
"EU-190","mixing tank","Sodium Sulfate Mix Tank","10","thousand gallons","","",""
"EU-204","reslurry system","Starch Reslurry – Bldg 67A","3","tons/hr","","",""
"EU-210","vacuum system","Vacuum System – Bldg 69","1","tons/hr","","",""
"EU-211","scraping reel","Scalping Reel – Dryer #12","17.5","tph","","",""
"EU-213","pneumatic system","Pneumatic System – Dryer #12 to Scalping Reel","17.5","tph","","",""
"EU-214","transport system","Bulk Storage Bins Bulk Transport Return System","25","tph","","",""
"EU-215","separator system","Bag Opener, Rotary Separator, Supersack Dump","15","tph","","",""
"EU-216","pneumatic system","Pneumatic System – ABC Bins to Bulk Loadout","25","tph","","",""
"EU-217","pneumatic system","Pneumatic System – Dryer #12 SR to Bins/Loadout","17.5","tph","","",""
"EU-218","loadout system","Bulk Loadout – East","25","tph","","",""
"EU-219","loadout system","Bulk Loadout – West","25","tph","","",""
"EU-220","pneumatic system","Pneumatic System – Blender #1 & Finish Bins","25","tph","","",""
"EU-221","conveyor system","Bulk Loadout Conveyor – North","25","tph","","",""
"EU-222","conveyor system","Bulk Loadout Conveyor – South","25","tph","","",""
