"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-01","other","Road Traffic – Gypsum Hauling Vehicle Traffic","","","","",""
"EU-02","storage","Uncrushed Gypsum Ore Outdoor Stockpile","350","tons/hr","","",""
"EU-03","storage","Reclaim Gypsum Outdoor Stockpile","50","tons/hr","","",""
"EU-12RU","transfer","Transfer from Radial Stacker Crushed Outdoor Stockpile – Post Screen via Radial Stackers","165","tons/hr","","","CE-028"
"EU-13","storage","Crushed Indoor Stockpile – Post Screen via Radial Stackers","165","tons/hr","","",""
"EU-28J","storage","Stucco Storage Bin West #1","65","tons/hr","","","CE-018"
"EU-28K","storage","Stucco Storage Bin West #2","65","tons/hr","","","CE-019"
"EU-28L","storage","Stucco Storage Bin East #1","65","tons/hr","","","CE-020"
"EU-28M","storage","Stucco Storage Bin East #2","65","tons/hr","","","CE-021"
"EU-32","drying","Board Drying Kiln Zone 1","27.5","MMBtu/hr","","",""
"EU-33","drying","Board Drying Kiln Zone 2","27.5","MMBtu/hr","","",""
"EU-34","drying","Board Drying Kiln Zone 3","22.5","MMBtu/hr","","",""
"EU-35","drying","Board Drying Kiln Zone 4","22.9","MMBtu/hr","","",""
"EU-36","drying","Board Drying Kiln Zone 5","13.1","MMBtu/hr","","",""
"EU-37","drying","Board Drying Kiln Dry End Seal (DES)","66000","sqft/hr","","",""
"EU-49","storage","Starch Bin and Starch Feed Hopper","50","tons/hr","","","CE-008"
"EU-51C","conditioning","Ball Mills 1, 2, and 3","0.45","tons/hr","","",""
"EU-53","conveyance","Belt Conveyor and Baghouse","165","tons/hr","","","CE-022"
"EU-55","conveyance","Transfer to HAC Conveyor and Baghouse","125","tons/hr","","","CE-023"
"EU-56","conditioning","Chain Feeder, Ball Race Mill, and Hot Gas Generator","50","tons/hr","","","CE-024, CE-025"
"EU-62","cutting","Holtec Saw and Baghouse","14400","sqft/hr","","","CE-027"
"EU-63 & EU-64","crushing","Impactor (Crusher), Impactor Conveyor, Vibrating Screen, and Fines Conveyor","226","tons/hr","","","CE-028, CE-034, CE-035"
"EU-65","conveyance","Take-Off System and Baghouse","66000","sqft/hr","","","CE-037"
"EU-66","other","Emergency Engine","13","bhp","","",""
