"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-125","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-309"
"EU-126","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-310"
"EU-127","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","24-A-243"
"EU-13","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-086-S1"
"EU-14","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-087-S1"
"EU-15","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-088-S1"
"EU-16","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-089-S1"
"EU-17","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-090-S1"
"EU-18","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-091-S1"
"EU-19","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-092-S1"
"EU-2","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-075-S1"
"EU-20","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-093-S1"
"EU-21","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-094-S1"
"EU-22","boilers","Cummins Diesel IC engine, model QSX15-G9 NR2","","","","","23-A-073-S1"
"EU-23","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-095-S1"
"EU-24","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-096-S1"
"EU-25","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-097-S1"
"EU-26","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-098-S1"
"EU-27","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-099-S1"
"EU-28","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-100-S1"
"EU-29","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-101-S1"
"EU-3","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-076-S1"
"EU-30","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-102-S1"
"EU-31","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-103-S1"
"EU-32","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-104-S1"
"EU-33","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-105-S1"
"EU-34","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-106-S1"
"EU-35","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-107-S1"
"EU-36","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-108-S1"
"EU-37","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-109-S1"
"EU-38","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-110-S1"
"EU-39","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-111-S1"
"EU-4","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-077-S1"
"EU-40","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-112-S1"
"EU-41","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-113-S1"
"EU-42","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-114-S1"
"EU-43","boilers","Cummins Diesel IC engine, model QSX15-G9 NR2","","","","","24-A-160"
"EU-44","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-231"
"EU-45","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-232"
"EU-46","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-233"
"EU-47","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-234"
"EU-48","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-235"
"EU-49","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-236"
"EU-5","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-078-S1"
"EU-50","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-237"
"EU-51","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-238"
"EU-52","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-239"
"EU-53","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-240"
"EU-54","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-241"
"EU-55","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-242"
"EU-56","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-243"
"EU-57","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-244"
"EU-58","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-245"
"EU-59","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-246"
"EU-6","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-079-S1"
"EU-60","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-247"
"EU-61","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-248"
"EU-62","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-249"
"EU-63","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-250"
"EU-64","boilers","Cummins Diesel IC engine, model QSX15-G9 NR2","","","","","24-A-181"
"EU-65","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-251"
"EU-66","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-252"
"EU-67","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-253"
"EU-68","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-254"
"EU-69","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-255"
"EU-7","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-080-S1"
"EU-70","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-256"
"EU-71","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-257"
"EU-72","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-258"
"EU-73","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-259"
"EU-74","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-260"
"EU-75","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-261"
"EU-76","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-262"
"EU-77","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-263"
"EU-78","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-264"
"EU-79","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-265"
"EU-8","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-081-S1"
"EU-80","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-266"
"EU-81","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-267"
"EU-82","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-268"
"EU-83","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-269"
"EU-84","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-270"
"EU-85","boilers","Cummins Diesel IC engine, model QSX15-G9 NR2","","","","","24-A-202"
"EU-86","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-271"
"EU-87","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-272"
"EU-88","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-273"
"EU-89","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-274"
"EU-9","boilers","Cummins Diesel IC engine, model QSK95-G9","","","","","23-A-082-S1"
"EU-90","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-275"
"EU-91","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-276"
"EU-92","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-277"
"EU-93","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-278"
"EU-94","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-279"
"EU-95","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-280"
"EU-96","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-281"
"EU-97","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-282"
"EU-98","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-283"
"EU-99","boilers","Cummins Diesel IC engine, model QSK95-G9 with DOC, DPF, SCR","","","","","24-A-284"
