"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"LP-12a","storage","Hi-Cal Storage Bin for Hi-Cal Lime","","","165","tons of ingredient",""
"LP-12a Hi-Cal Storage Bin","storage","Hi-Cal Storage Bin","","","","",""
"LP-12b","other","Pneumatic Blowers for Hi-Cal Lime","75","tons of ingredient/hour","","",""
"LP-12b Pneumatic Blower","blowing","Pneumatic Blower","","","","",""
"LP-12c","storage","Hi-Cal Storage Bin for Hi-Cal Lime","50","tons of ingredient","","",""
"LP-12c Hi-Cal Storage Bin","storage","Hi-Cal Storage Bin","","","","",""
"LP-12e","storage","Flourspar Storage Bin for Flourspar","50","tons of ingredient","","",""
"LP-12e Flourspar Storage Bin","storage","Flourspar Storage Bin","","","","",""
"LP-12f","storage","Cal-Aluminate Storage Bin for Baghouse Calcium-Aluminate","75","tons of ingredient","","",""
"LP-12f Cal-Aluminate Storage Bin","storage","Cal-Aluminate Storage Bin","","","","",""
"LP-12g","storage","Hi-Cal Storage Bin for Hi-Cal Lime","75","tons of ingredient","","",""
"LP-12g Hi-Cal Storage Bin","storage","Hi-Cal Storage Bin","","","","",""
"LP-13","other","Lime Rail Loadout System (Spout and belt#1)","100","tons/hr","","",""
"LP-13 02-A-028-S5","conveying","Lime Rail Loading Conveyor","","","","",""
"LP-13A","other","Lime Rail Loading Conveyor","100","tons/hr","","",""
"LP-13A Lime Rail Loading Conveyor","conveying","Lime Rail Loading Conveyor","","","","",""
"LP-13B","other","Tank 445 Rail Conveyor for CE LP-13: Lime","100","tons/hr","","",""
"LP-13B Tank 445 Rail Conveyor","conveying","Tank 445 Rail Conveyor","","","","",""
"LP-13C","other","Tank 446 Rail Conveyor for Baghouse Lime","100","tons/hr","","",""
"LP-13C Tank 446 Rail Conveyor","conveying","Tank 446 Rail Conveyor","","","","",""
"LP-13D","other","Tank 446 Rail Conveyor for Dolomite to Rail Loadout","100","tons/hr","","",""
"LP-13D Tank 446 Rail Conveyor","conveying","Tank 446 Rail Conveyor","","","","",""
"LP-13E","other","Dolo to Rail Loadout Conveyor for Dolomite","100","tons/hr","","",""
"LP-13E Dolo to Rail Loadout Conveyor","conveying","Dolo to Rail Loadout Conveyor","","","","",""
"LP-13 Lime Rail Loadout System (Spout and Belt #1)","loadout","Lime Rail Loadout System","","","","",""
"LP-16 11-A-335-S3","conveying","Dolo Process Conveying","","","","",""
"LP-16B","storage","Dolo Process Bins for Combined Lime and Dolomite (5 bins, 400 tons)","400","tons of ingredient","","",""
"LP-16B Dolo Process Bins","storage","Dolo Process Bins","","","","",""
"LP-16C","other","Dolo Process Conveying (15 conveyors/screws/elevators) for Lime and Dolomite","45","tons/hr","","",""
"LP-16C Dolo Process Conveying","conveying","Dolo Process Conveying","","","","",""
"LP-16S","other","Dolo Process Screener and Crusher for Lime and Dolomite","45","tons/hr","","",""
"LP-16S Dolo Process Screener and Crusher","screening/crushing","Dolo Process Screener and Crusher","","","","",""
"LP-17","baghouses","Baghouse for Dolomite Processing","","","","","CE LP-16"
"LP-17 11-A-336-S3","conveying","Dolo Loadout Conveyor #2","","","","",""
"LP-17-1 Dolo Loadout Conveyor #1","conveying","Dolo Loadout Conveyor #1","","","","",""
"LP-17-2 Dolo Loadout Conveyor #2","conveying","Dolo Loadout Conveyor #2","","","","",""
"LP-17-4 Bathtub Bins (5 total)","storage","Bathtub Bins","","","","",""
"LP-17 Dolo Truck Loading Spout","loadout","Dolo Truck Loading Spout","","","","",""
"LP1 Belt","conveying","Belt","","","","",""
"LP1 Crusher","crushing","Crusher","","","","",""
"LP-1Q C352 Dolo Belt to Loadout","conveying","Dolo Belt to Loadout","","","","",""
"LP-1R C353 Dolo Drag Conveyor","conveying","Dolo Drag Conveyor","","","","",""
"LP1 Screen","screening","Screen","","","","",""
"LP-20","transfer","Solid Fuel Hopper for Transfer","300","tons per day","70","tons per hour",""
"LP-20 LP-20 Solid Fuel Hopper 17-A-495-S1","storage","Solid Fuel Hopper","","","","",""
"LP-21 Kilns Solid Fuel Conveyor 17-A-494-S1","conveying","Solid Fuel Conveyor","","","","",""
"LP-24","conveyor","Solid Fuel Conveyor","","","70","tons/hour",""
"LP-24 17-A-494-S1","conveying","Solid Fuel Conveyor","","","","",""
"LP-25","storage","Solid Fuel Tank","","tons/day","300","tons/day",""
"LP-25 Kilns Solid Fuel Tank 17-A-494-S1","storage","Solid Fuel Tank","","","","",""
"LP-36","conveyor","Kiln #3 Rockbox Conveyor","70","tons/hr","","",""
"LP-36 17-A-491","conveying","Kiln #3 Rockbox Conveyor","","","","",""
"LP-36 Kiln # 3 Rockbox Conveyor 17-A-491","conveying","Kiln #3 Rockbox Conveyor","","","","",""
"LP-37 Kiln # 3 Rockbox 17-A-492","storage","Kiln #3 Rockbox","","","","",""
"LP-38","conveyor","Kiln #1, 2 Rockbox Conveyor","55","tons/hr","","",""
"LP-38 Kiln #1, 2 Rockbox Conveyor 17-A-492-S1","conveying","Kiln #1, 2 Rockbox Conveyor","","","","",""
"LP-38 LP-52 Kiln #1 Rockbox 17-A-492-S1","storage","Kiln #1 Rockbox","","","","",""
"LP-39","crushing","Solid Fuel Crusher and Burner Baghouse","20","tons per hour","","","CE LP-39, Baghouse"
"LP-39 17-A-505-S2","crushing","Solid Fuel Crusher","","","","",""
"LP-39A Crusher Burner","burning","Crusher Burner","","","","",""
"LP-39 Solid Fuel Crusher 17-A-505-S2","crushing","Solid Fuel Crusher","","","","",""
"LP-3a","other","Bagging Tank Conveyor for Ingredients","75","tons of ingredient/hour","","",""
"LP-3b","other","2-ton Bagger for Ingredients","20","tons of ingredient/hour","","",""
"LP-40 EU LP-42 Conveyor 446","conveying","Conveyor 446","","","","",""
"LP-40 Kiln #2 Rockbox 17-A-492-S1","storage","Kiln #2 Rockbox","","","","",""
"LP4A Belt","conveying","Belt","","","","",""
"LP-4 EU K-3 Rotary Lime Kiln 3","kilning","Rotary Lime Kiln 3","","","","",""
"LP-6","other","Dolo Process Loading Spout for Lime","40","tons/hr","","",""
"LP6 Belt","conveying","Belt","","","","",""
"LP-6 Dolo Process Loading Spout","loadout","Dolo Process Loading Spout","","","","",""
"LP-7 Lime Fines Tank and Loadout Baghouse","storage","Lime Fines Storage and Loading System","","","240","tons/3hr",""
"LP-7 LP-7 Kiln Dust Tank and Loadout 88-A-220-S5","storage","Kiln Dust Tank and Loadout","","","","",""
"LP-8 88-A-221-S10","blowing","Pneumatic Blower","","","","",""
"LP-8a, LP-8b, LP-8c, LP-8d, LP-8e, LP-8f, LP-8g, LP-8h, LP-8i, LP-8j","storage","Lime Storage and Processing Units","90","tons/hr","","",""
"LP-8a Tank 445","storage","Tank 445","","","","",""
"LP-8b Tank 446","storage","Tank 446","","","","",""
"LP-8c Tank 447","storage","Tank 447","","","","",""
"LP-8d Crusher","crushing","Crusher","","","","",""
"LP-8e Screen","screening","Screen","","","","",""
"LP-8f Briquetter","briquetting","Briquetter","","","","",""
"LP-8g Pneumatic Blower","blowing","Pneumatic Blower","","","","",""
"LP-8h Tank 441","storage","Tank 441","","","","",""
"LP-8i Scale #1 Loadout System","loadout","Scale #1 Loadout System","","","","",""
"LP-8j Tank 446B","storage","Tank 446B","","","","",""
"LP9 Belt","conveying","Belt","","","","",""
"Mining Elevator 431 (LP-41)","elevator","Elevator for moving limestone.","50","ton/hr","","","C3, C4"
"Pile 10","storage","Pile 10","","","","",""
"Pile 11","storage","Pile 11","","","","",""
"Pile 14 Limestone","storage","Limestone pile with a maximum area of 347,974 ft2.","","","","",""
"Pile 14 Material Storage Pile A (Includes Piles Barge, B, E, H) 18-A-117-S2","storage","Material Storage Pile","","","","",""
"Pile 14 Pile 14 Material Storage Pile 14 18-A-116-S1","storage","Material Storage Pile","","","","",""
"Pile 1 Limestone","storage","Limestone pile with a maximum area of 80,318 ft2.","","","","",""
"Pile 1 Pile 1 Storage Pile 1 18-A-114-S2","storage","Storage Pile","","","","",""
"Pile 2","storage","Pile 2","","","","",""
"Pile 3","storage","Pile 3","","","","",""
"Pile 4 Pile 4 Material Storage Pile 4 18-A-114-S2","storage","Material Storage Pile","","","","",""
"Pile 5","storage","Pile 5","","","","",""
"Pile 8 Pile 8 Material Storage Pile 8 18-A-115","storage","Material Storage Pile","","","","",""
"Pile 8 Washed Limestone","storage","Washed limestone pile with a maximum area of 183,860 ft2.","","","","",""
"Pile A (Barge, B, E, H Piles)","storage","A merged pile area of 1,729,849 ft2 with load-in/erosion control equipment.","","","600000","tpy","Water Suppression, Wind Screen"
"Pile I","storage","Pile I","","","","",""
"Preheater Lime Kiln (Kiln #3)","kiln","Lime kiln for processing limestone.","8.75","tons/hr","","","C1, C2, C3, C4"
"Preheater Lime Kiln (Kiln #4)","kiln","Lime kiln for processing limestone.","21.875","tons/hr","","","C4-East, C4-West"
"Q-1","crushing","Primary Crushing","","","","","WSQ1: Water"
"Q11C-1","conveying","Feed Conveyor","","","","",""
"Q11C-1 Feed Conveyor (1)","conveying","Conveyor for feeding material into the processing line.","105","tons/hour","","",""
"Q11C-2","screening","Screener","","","","",""
"Q11C-2 Screener (1)","conditioning","Screener for processing material.","105","tons/hour","","",""
"Q11C-3","conveying","Overs Conveyor","","","","",""
"Q11C-3 Overs Conveyor (1)","conveying","Conveyor for oversize material.","10","tons/hour","","",""
"Q11C-4","conveying","Unders Conveyor","","","","",""
"Q11C-4 Unders Conveyor (1)","conveying","Conveyor for undersize material.","10","tons/hour","","",""
"Q11C-5","conveying","Weigh Conveyor","","","","",""
"Q11C-5 Weigh Conveyor (1)","conveying","Conveyor for weighing and processing material.","85","tons/hour","","",""
"Q11C-6","storage","Stacker","","","","",""
"Q11C-6 Stacker (2)","storage","Stacker for storing processed material.","85","tons/hour","","",""
"Q-1C1","conveying","Conveyor #1 (Limestone)","700","tph","","","WSQ1: Water"
"Q1C1 Conveyor 1 11-A-337-S1","conveying","Conveyor 1","","","","",""
"Q-1C2","stacking","Stacker & Pile 6 (in pit)","","","","",""
"Q1C2 Conveyor 2","conveying","Conveyor 2","","","","",""
"Q-1 Primary Crushing 11-A-337-S1","crushing","Primary Crushing","","","","",""
"Q-2LP Crusher, Belts and Screens","crushing","Secondary Crushing/Screening – Lower Plant","400","tph","","","LP1 Screen, LP6 Belt, LP9 Belt, LP4A Belt, LP2 screen Limestone"
"Q-2TP Crusher, Belts and Screens","crushing","Secondary Crushing/Screening – Top Plant","400","tph","","","TP1a Belt, TP1b Belt, TP2 Belt, TP1 N Screen, TP1 S Screen, TP3 Crusher Belt, TP1 Crusher, TP4 Crusher Return Belt"
"Q-2TP TP2 TP2 Belt 18-A-113","conveying","Belt","","","","",""
"Solid Fuel-01","storage","Solid Fuel Pile and Hoop Building","61000","tons per year","","",""
"Solid Fuel-01 Solid Fuel Pile 17-A-504-S1","storage","Solid Fuel Pile","","","","",""
"Storage Piles","storage","Material Storage Piles for various materials including limestone.","","","","",""
"Storage Piles Pile 12","storage","Pile 12","","","","",""
"Storage Piles Pile 13","storage","Pile 13","","","","",""
"Storage Piles Pile 15","storage","Pile 15","","","","",""
"Storage Piles Pile 16","storage","Pile 16","","","","",""
"Storage Piles Pile 17","storage","Pile 17","","","","",""
"Storage Piles Pile 18","storage","Pile 18","","","","",""
"TP11 TP11 Belt","conveying","Belt","","","","",""
"TP12 TP12 Belt","conveying","Belt","","","","",""
"TP14 TP14 Belt Washer","washing","Belt Washer","","","","",""
"TP16 TP16 Belt Stacker (wet material processed)","conveying","Belt Stacker","","","","",""
"TP17 TP17 Belt","conveying","Belt","","","","",""
"TP18 TP18 Stacker (wet material processed)","conveying","Stacker","","","","",""
"TP19 TP19 Stacker (wet material processed)","conveying","Stacker","","","","",""
"TP1a TP1a Belt","conveying","Belt","","","","",""
"TP1b TP1b Belt","conveying","Belt","","","","",""
"TP1 N TP1 N Screen","screening","Screen","","","","",""
"TP1 S TP1 S Screen","screening","Screen","","","","",""
"TP3 TP3 Crusher Belt","conveying/crushing","Crusher Belt","","","","",""
"TP3 TP3 West Screen","screening","Screen","","","","",""
"TP4 TP4 Crusher Return Belt","conveying/crushing","Crusher Return Belt","","","","",""
"TP4 TP4 East Screen","screening","Screen","","","","",""
"TP5 TP5 Sugarbeet Stacker","conveying","Stacker","","","","",""
"TP6 TP6 Cross Belt","conveying","Cross Belt","","","","",""
"TP6 TP6 PEP Screen","screening","Screen","","","","",""
"TP8 TP8 Belt","conveying","Belt","","","","",""
"TP9 TP9 Belt","conveying","Belt","","","","",""
"West Kiln Run Tank 442 (LP-50)","storage","Tank for storing limestone.","900","tons","","","C3, C4"
