"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-57","storage","DDGS Reclaim Drag #1","200.0","tons/hr","","",""
"EU-58","cooling","DDGS Cooling Drum","65.0","tons/hr","","","C70, C10, C11"
"EU-59","combustion","Ethanol Loadout Vapor Combustor","2800.0","gallons/minute","","",""
"EU-60","cooling","Firewater Pump","2.1","MMBtu/hr, bhp","","",""
"EU-61","fugitive dust","FS10 Truck Traffic","","","536400.0","tons/yr",""
"EU-62","fugitive dust","FS40 Equipment Leaks","","","35.0","tons/yr",""
"EU-90","distillation","Distillation Process","","","","","C10, C11"
"S10","oxidation","DDGS Dryer A, DDGS Dryer B, Thermal Oxidizer (C10)","45.0","MMBtu/hr","","","C60, C10"
"S20","receiving","Grain Receiving and Storage (Truck Receiving, Silo Fill, etc.)","20000","bushels/hr","","","CE-20"
"S30","conditioning","Hammermilling and Milled Corn Handling (Hammermill, Scalper, etc.)","1500","bu/hr","","","CE-C30A"
"S40","fermentation","Fermentation Process (Batch Fermenters, Scrubber, etc.)","807000","gallons","","","C40"
"S70","oxidation","DDGS Cooler Bypass Stack (Thermal Oxidizer)","65.0","tons/hr","","","C70"
"S75","storage","DDGS Storage, Handling, Loadout (Inclined Drag, Topfill Drag, etc.)","65.0","tons/hr","","","CE-C75"
"S80","combustion","Ethanol Loadout Vapor Combustor (Vapor Combustor)","2800","gallons/minute","","","CE-C80"
"S90","cooling","Firewater Pump (Diesel Fuel)","2.1","MMBtu/hr, bhp","","","N/A"
