"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU FOF5","microwave cooking line","Fair Oaks Farms Cooking Line #1","4500","lbs/hr","","","CE-12-A-006-S3"
"EU G3","boiler","Caterpillar Diesel IC Engine - Model C27 TA","650","kW","","","CE-10-A-112"
"EU HD1","drying","Steam Heated Smokehouse 1","","","26","lbs/hr","CE-08-A-089-S2"
"EU HD 1 - EU HD 7, EU HD 8","boiler","Steam Heated Smokehouses (various)","","","26","lbs/hr of woodchips/sawdust","CE-08-A-089-S2, CE-08-A-090-S2, CE-08-A-091-S2, CE-08-A-092-S2, CE-08-A-093-S2, CE-08-A-094-S2, CE-08-A-095-S2"
"EU HD2","drying","Steam Heated Smokehouse 2","","","26","lbs/hr","CE-08-A-090-S2"
"EU HD3","drying","Steam Heated Smokehouse 3","","","26","lbs/hr","CE-08-A-091-S2"
"EU HD4","drying","Steam Heated Smokehouse 4","","","26","lbs/hr","CE-08-A-092-S2"
"EU HD5","drying","Steam Heated Smokehouse 5","","","26","lbs/hr","CE-08-A-093-S2"
"EU HD6","drying","Steam Heated Smokehouse 6","","","26","lbs/hr","CE-08-A-094-S2"
"EU HD7","drying","Steam Heated Smokehouse 7","","","26","lbs/hr","CE-08-A-095-S2"
"EU HD8","drying","Steam Smokehouse Vent","","","26","lbs/hr","CE-16-A-433"
"EU IR6","microwave cooking line","IR Cooking Line & IR Lamps 6","","","24000000","lbs/yr","CE-18-A-090"
"EU IR 6 - EU IR 9","boiler","IR Cooking Lines and Lamps (various)","","","4000","lbs/hr of raw meat","CE-18-A-090, CE-18-A-091, CE-18-A-092, CE-18-A-093"
"EU IR7","microwave cooking line","IR Cooking Line & IR Lamps 7","","","24000000","lbs/yr","CE-18-A-091"
"EU IR8","microwave cooking line","IR Cooking Line & IR Lamps 8","","","24000000","lbs/yr","CE-18-A-092"
"EU IR9","microwave cooking line","IR Cooking Line & IR Lamps 9","","","24000000","lbs/yr","CE-18-A-093"
"EU KBD1","microwave cooking line","KBD Cooking Line #1 North","3800","lbs/hr","","","CE-08-A-111-S4"
"EU KBD 1","boiler","KBD Cooking Line #1 North","","","3800","lbs/hr of raw meat","CE-08-A-111-S4"
"EU MW1","microwave cooking line","Ferritt Microwave Cooking Line #1","3200","lbs/hr","","","CE-08-A-100-S2"
"EU MW 1 - EU MW 7","boiler","Microwave Cooking Lines (various)","","","3200","lbs/hr of raw meat","CE-08-A-100-S2, CE-08-A-101-S2, CE-08-A-102-S3, CE-08-A-103-S2, CE-08-A-104-S3, CE-08-A-105-S3, CE-08-A-106-S3"
"EU MW2","microwave cooking line","Ferritt Microwave Cooking Line #2","3200","lbs/hr","","","CE-08-A-101-S2"
"EU MW3","microwave cooking line","Ferritt Microwave Cooking Line #3","3200","lbs/hr","","","CE-08-A-102-S3"
"EU MW4","microwave cooking line","Ferritt Microwave Cooking Line #4","3200","lbs/hr","","","CE-08-A-103-S2"
"EU MW5","microwave cooking line","AMTEK Microwave Cooking Line #5","467","MMBtu/hr","","","CE-08-A-104-S3"
"EU MW6","microwave cooking line","AMTEK Microwave Cooking Line #6","527","MMBtu/hr","","","CE-08-A-105-S3"
"EU MW7","microwave cooking line","AMTEK Microwave Cooking Line #7","624","MMBtu/hr","","","CE-08-A-106-S3"
"EU WH2","boiler","Direct Fired Hot Water Heater #2","15","MMBtu/hr","","","CE-15-A-503"
"EU WH3","boiler","Direct Fired Hot Water Heater #3","15","MMBtu/hr","","","CE-15-A-504"
"EU WWL1","wastewater treatment","Anaerobic Lagoons for Wastewater Treatment","850000","gallons/day","","","CE-12-A-205"
"EU WWL 1","boiler","Anaerobic Lagoons for Wastewater Treatment","","","","","CE-12-A-205"
"FOF-1","microwave cooking line","Fair Oaks Farms Cooking Line #1","4500","lbs/hr","","","CE-08-A-109-S4"
"FOF-2","microwave cooking line","Fair Oaks Farms Cooking Line #2","4500","lbs/hr","","","CE-08-A-110-S4"
"FOF-3","microwave cooking line","Fair Oaks Farms Cooking Line #2","4500","lbs/hr","","","CE-08-A-111-S3"
"FOF-4","microwave cooking line","Fair Oaks Farms Cooking Line #2","4500","lbs/hr","","","CE-12-A-006-S3"
"FOF-5","microwave cooking line","Fair Oaks Farms Cooking Line #1","4500","lbs/hr","","","CE-08-A-107-S4"
"FOF-6","microwave cooking line","Fair Oaks Farms Cooking Line #2","4500","lbs/hr","","","CE-12-A-007-S3"
"G1","boiler","Emergency Diesel CI Engine","343","hp","","","CE-10-A-112"
"G3","boiler","Caterpillar Diesel IC Engine - Emergency 343 hp","650","kW","","","CE-10-A-112"
"HD-1","drying","Steam Heated Smokehouse 1","26","lbs/hr","","","CE-08-A-089-S2"
"HD-2","drying","Steam Heated Smokehouse 2","26","lbs/hr","","","CE-08-A-090-S2"
"HD-3","drying","Steam Heated Smokehouse 3","26","lbs/hr","","","CE-08-A-091-S2"
"HD-4","drying","Steam Heated Smokehouse 4","26","lbs/hr","","","CE-08-A-092-S2"
"HD-5","drying","Steam Heated Smokehouse 5","26","lbs/hr","","","CE-08-A-093-S2"
"HD-6","drying","Steam Heated Smokehouse 6","26","lbs/hr","","","CE-08-A-094-S2"
"HD-7","drying","Steam Heated Smokehouse 7","26","lbs/hr","","","CE-08-A-095-S2"
"HD-8","drying","Steam Smokehouse Vent 1","26","lbs/hr","","","CE-16-A-433"
"IR-6","microwave cooking line","IR Cooking Line & IR Lamps 1","4500","lbs/hr","","","CE-18-A-090"
"IR-7","microwave cooking line","IR Cooking Line & IR Lamps 2","4500","lbs/hr","","","CE-18-A-091"
"IR-8","microwave cooking line","IR Cooking Line & IR Lamps 3","4500","lbs/hr","","","CE-18-A-092"
"IR-9","microwave cooking line","IR Cooking Line & IR Lamps 4","4500","lbs/hr","","","CE-18-A-093"
"KBD-2","microwave cooking line","KBD Cooking Line #1 North","3800","lbs/hr","","","CE-08-A-111-S4"
"MW-1","microwave cooking line","Ferritt Microwave Cooking Line #1","3200","lbs/hr","","","CE-08-A-100-S2"
"MW-2","microwave cooking line","Ferritt Microwave Cooking Line #2","3200","lbs/hr","","","CE-08-A-101-S2"
"MW-3","microwave cooking line","Ferritt Microwave Cooking Line #3","3200","lbs/hr","","","CE-08-A-102-S3"
"MW-4","microwave cooking line","Ferritt Microwave Cooking Line #4","3200","lbs/hr","","","CE-08-A-103-S2"
"MW-5","microwave cooking line","AMTEK Microwave Cooking Line #5","3200","lbs/hr","","","CE-08-A-104-S3"
"MW-6","microwave cooking line","AMTEK Microwave Cooking Line #6","3200","lbs/hr","","","CE-08-A-105-S3"
"MW-7","microwave cooking line","AMTEK Microwave Cooking Line #7","3200","lbs/hr","","","CE-08-A-106-S3"
"WH-2","boiler","Direct Fired Hot Water Heater #2","15","MMBtu/hr","","","CE-15-A-503"
"WH-3","boiler","Direct Fired Hot Water Heater #3","15","MMBtu/hr","","","CE-15-A-504"
"WWL-1","wastewater treatment","Anaerobic Lagoons for Wastewater Treatment","850000","gallons/day","","","CE-12-A-205"
