"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"236-04 Fiber Dryer #4 236-04","drying","Fiber Dryer","","","","",""
"236-05 Gluten Flash Dryer #1 236-05","drying","Gluten Flash Dryer","","","","",""
"236-06 Gluten Flash Dryer #2 236-06","drying","Gluten Flash Dryer","","","","",""
"236-07 Coarse Fiber Screen 1 to 4 236-07","drying","Coarse Fiber Screen","","","","",""
"236-07 Combined Fiber Tank 1 & 2 236-07","drying","Combined Fiber Tank","","","","",""
"236-07 Dewatered Fiber Conveyor 1 & 2 236-07","drying","Dewatered Fiber Conveyor","","","","",""
"236-07 Fiber Centrifuge 1 to 6 236-07","drying","Fiber Centrifuge","","","","",""
"236-07 Fiber Dryer Feed Conveyor 1 & 2 236-07","drying","Fiber Dryer Feed Conveyor","","","","",""
"236-07 Fiber Press 1 to 9 236-07","drying","Fiber Press","","","","",""
"236-07 Fiber Press Screens 1 to 9 236-07","drying","Fiber Press Screens","","","","",""
"236-08 Gluten Filter 1, 1 to 4 236-08","drying","Gluten Filter","","","","",""
"236-10 Gluten Filter Vacuum Pump 1 to 8 236-10","drying","Gluten Filter Vacuum Pump","","","","",""
"236-11 Gluten Meal Transfer 236-11","drying","Gluten Meal Transfer","","","","",""
"237-01 1st Pass Sifter Feed Conveyor 237-01","drying","Sifter Feed Conveyor","","","","",""
"237-01 2nd Pass Sifter Feed Conveyor 237-01","drying","Sifter Feed Conveyor","","","","",""
"237-01 Feed Corn Germ Meal Mixer 237-01","drying","Germ Meal Mixer","","","","",""
"237-01 Grinder 1 to 4 237-01","drying","Grinder","","","","",""
"237-01 Grinder Discharge Conveyor 237-01","drying","Grinder Discharge Conveyor","","","","",""
"237-01 Sifter Fines Conveyor 237-01","drying","Sifter Fines Conveyor","","","","",""
"237-01 Sifter Overs Conveyor 237-01","drying","Sifter Overs Conveyor","","","","",""
"3-10 EU15-10 Wet Feed Silo 06-A-036-S2","storage","Wet Feed Silo","","","","",""
"3-1 EU3-1 Steepwater Vapor Condensate Tank 05-A-576-S2","storage","Steepwater Vapor Condensate Tank","","","","",""
"3-2 96-A-721-S2 EU3-2A S-8 Evaporator Vacuum Pump","other","Evaporator Vacuum Pump","","","","",""
"3-2 96-A-721-S2 EU3-2 Steepwater Vacuum Pump","other","Steepwater Vacuum Pump","","","","",""
"38-15 Feed Silo No. 1 72-A-189-S1","storage","Feed Silo","","","","",""
"38-16 Feed Silo No. 2 03-A-1271-S1","storage","Feed Silo","","","","",""
"38-17b Gluten Meal Silo 3 17-A-301","storage","Gluten Meal Silo","","","","",""
"38-18 Gluten Silo No. 4 16-A-434","storage","Gluten Silo","","","","",""
"38-19b Germ Meal Silo No. 5 17-A-003-S1","storage","Germ Meal Silo","","","","",""
"38-20 Germ Meal Loadout 94-A-303-S4","storage","Germ Meal Loadout","","","","",""
"38-2 Pellet and Gluten Loadout Truck 94-A-303-S4","storage","Pellet and Gluten Loadout Truck","","","","",""
"38-63 Pellet Loadout Rail 94-A-303-S4","storage","Pellet Loadout Rail","","","","",""
"38-F1 Gluten Loadout Fugitive 94-A-303-S4","storage","Gluten Loadout Fugitive","","","","",""
"38-F2 Feed Loadout Fugitive 94-A-303-S4","storage","Feed Loadout Fugitive","","","","",""
"57-16 Feed Barge Loadout 86-A-022","storage","Feed Barge Loadout","","","","",""
"57-F1 Pellet Barge Loadout 86-A-022","storage","Pellet Barge Loadout","","","","",""
"57-F2 Pellet Truck Loadout 86-A-022","storage","Pellet Truck Loadout","","","","",""
"57-F3 Germ Rail and Truck Loadout Fugitives 86-A-022","storage","Germ Rail and Truck Loadout Fugitives","","","","",""
"94-1 Corn Screenings Transfer Line 05-A-394","storage","Corn Screenings Transfer Line","","","","",""
"94-2 Corn Screenings Storage Tank 05-A-395","storage","Corn Screenings Storage Tank","","","","",""
"94-3 Corn Screenings Loadout Conveyor 05-A-396","storage","Corn Screenings Loadout Conveyor","","","","",""
"A8","scrubbers","Aldehyde Stripping Column (CE 39-2A) Wet Scrubber","","","","","Wet Scrubber 39-2A"
"A9","scrubbers","Rectifier Column (CE 39-2B) Wet Scrubber","","","","","Wet Scrubber 39-2B"
"CE236-01 to CE236-04","drying","Gluten, Corn Germ Fiber Dryer #1 to 4 with Waste SO Scrubber, Heat Recovery 2 Natural Gas","","","210000","lb/hr","SO Scrubber"
"CE236-08","scrubber","SO2 Scrubber (Gluten)","140000","lb/hr*","","",""
"CE236-10A","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10B","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10C","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10D","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10E","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10F","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10G","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"CE236-10H","scrubber","Water Trap/Scrubber (Gluten)","1075","scfm","","",""
"DSP Converter Flash Tank Vent 05-A-608","venting","Flash Tank Vent","","","","","EU207-2"
"EU102-10","storage","Starch Slurry Tank #4","25000","starch/yr","","",""
"EU102-7","storage","Starch Slurry Tank #1","25000","starch/yr","","",""
"EU102-8","storage","Starch Slurry Tank #2","25000","starch/yr","","",""
"EU102-9","storage","Starch Slurry Tank #3","25000","starch/yr","","",""
"EU106-1","baghouse","Fibersol Bag Packer Transport Load Collector","","","18000","lb/hr","CE 106-1"
"EU106-2","baghouse","Fibersol Bag Packer Dust Collector","","","9300","lb/hr","CE 106-2"
"EU107-11B","drying","No. 7 Starch Dryer","","","","","CE107-11A"
"EU107-1A","other","Starch Press Vent #1","","","","",""
"EU107-1B","other","Starch Press Vent #2","","","","",""
"EU107-5A","drying","No. 6 Starch Dryer","","","","","CE107-5A, CE107-6A"
"EU107-7A","drying","No. 9 Starch Dryer","","","","","CE107-7A"
"EU108-1","other","Starch Hopper A","","","","",""
"EU108-2","other","Starch Hopper B","","","","",""
"EU108-3","other","Starch Hopper C","","","","",""
"EU108-4","other","Starch Hopper D","","","","",""
"EU108-5","other","Starch Rail Loadout CS","","","","",""
"EU109-1","other","A-Line Dust Collector","","","","",""
"EU109-2","other","B-Line Dust Collector","","","","",""
"EU110-1","other","I Starch Hopper","","","","",""
"EU110-2","other","J Starch Hopper","","","","",""
"EU111-1","other","E Starch Hopper","","","","",""
"EU111-2","other","F Starch Hopper","","","","",""
"EU111-3","other","G Starch Hopper","","","","",""
"EU111-4","other","H Starch Hopper","","","","",""
"EU111-5A","drying","No. 5 Starch Dryer","","","","","CE111-5A, CE111-6A"
"EU112-5","storage","Starch Slurry Tank #30","50000","starch/yr","","","CE112-5"
"EU112-6","storage","Starch Slurry Tank #31","50000","starch/yr","","","CE112-6"
"EU112-7","storage","Starch Slurry Tank #32","50000","starch/yr","","","CE112-7"
"EU11-30","cooling","No. 1 Pellet Cooler (CE EU11-30)","30","tons/hr","","","Baghouse Feed"
"EU11-31","cooling","No. 2 Pellet Cooler (CE EU11-31)","50","tons/hr","","","Baghouse Feed"
"EU11-32","cooling","No. 3 Pellet Cooler (CE EU11-32)","50","tons/hr","","","Baghouse Feed"
"EU11-33","cooling","No. 4 Pellet Cooler (CE EU11-33)","50","tons/hr","","","Baghouse Feed"
"EU114-14A","drying","No. 4 Starch Dryer","","","","","CE114-14A, CE114-15A"
"EU117-10A","storage","No. 2 Day Bin for Dextrin Feed 2","","","","","CE 117-10"
"EU117-10B","drying","No. 2 Torus Dryer for Dextrin Feed 2","","","","","CE 117-10"
"EU117-6A","other","No. 1 Hold Screw for Dextrin Feed 1","","","","","CE 117-6"
"EU117-6B","storage","No. 1 Slurry Tank for Dextrin Feed 1","","","","","CE 117-6"
"EU117-8A","other","No. 2 Hold Screw for Dextrin Feed 2","","","","","CE 117-8"
"EU117-8B","storage","No. 2 Slurry Tank for Dextrin Feed 2","","","","","CE 117-8"
"EU117-9A","storage","No. 1 Day Bin for Dextrin Feed 1","","","","","CE 117-9"
"EU117-9B","drying","No. 1 Torus Dryer for Dextrin Feed 1","","","","","CE 117-9"
"EU118-1","drying","No. 1 Fibersol Spray Dryer","","","","","CE 118-1"
"EU118-2A","spray_dryer","Fibersol Spray Dryer Transport Airlock","12000","lbs/hr","","","CE 118-2"
"EU118-6","hopper","Fibersol Tote Repack Hopper","6000","lbs/hr","","","CE 118-2"
"EU120-1B","storage","Starch Slurry Tank #25","65000","starch/yr","","","CE120-1B"
"EU120-2B","storage","Starch Slurry Tank #26","65000","starch/yr","","","CE120-2B"
"EU120-3B","storage","Starch Slurry Tank #27","65000","starch/yr","","","CE120-3B"
"EU120-4B","storage","Starch Slurry Tank #28","65000","starch/yr","","","CE120-4B"
"EU120-5B","storage","Starch Slurry Tank #29","65000","starch/yr","","","CE120-5B"
"EU120-6B","storage","Starch Slurry Tank #36","65000","starch/yr","","","CE120-6B"
"EU120-7B","storage","Starch Slurry Tank #37","65000","starch/yr","","","CE120-7B"
"EU120-8B","storage","Starch Slurry Tank #38","65000","starch/yr","","","CE120-8B"
"EU121-1","storage","Starch Slurry Tank #5","25000","starch/yr","","",""
"EU121-2","storage","Starch Slurry Tank #6","25000","starch/yr","","",""
"EU121-3","storage","Starch Slurry Tank #7","25000","starch/yr","","",""
"EU121-4","storage","Starch Slurry Tank #8","25000","starch/yr","","",""
"EU123-3A","storage","Starch Slurry Tank #9","25000","starch/yr","","",""
"EU123-3B","storage","Starch Slurry Tank #10","25000","starch/yr","","",""
"EU123-3D","storage","Starch Slurry Tank #12","25000","starch/yr","","",""
"EU123-4A2","storage","Starch Slurry Tank #13","25000","starch/yr","","",""
"EU123-4B","storage","Starch Slurry Tank #14","25000","starch/yr","","",""
"EU123-4C","storage","Starch Slurry Tank #15","25000","starch/yr","","",""
"EU123-4D2","storage","Starch Slurry Tank #16","25000","starch/yr","","",""
"EU124-1","other","Starch Bag Packing Hopper A","","","","",""
"EU124-2","other","Starch Bag Packing Dust Collector","","","","",""
"EU125-4A","other","No. 3 Roaster for Dextrin Feed No. 2","","","","","CE 125-4"
"EU125-4B","other","No. 3 Hold Screw for Dextrin Feed No. 2","","","","","CE 125-4"
"EU125-4D","storage","No. 3 Slurry Tank for Dextrin Feed No. 2","","","","","CE 125-4"
"EU125-6","baghouse","No. 3 Dextrin Dust Collector for Dextrin Feed No. 2","","","","","CE 125-6"
"EU125-6A","storage","No. 3 Day Bin for Dextrin Feed No. 2","","","","","CE 125-6"
"EU125-6E","drying","No. 3 Torus Dryer for Dextrin Feed No. 2","","","","","CE 125-6"
"EU125-7A","other","No. 4 Roaster for Dextrin Feed No. 3","","","","","CE 125-7"
"EU125-7B","other","No. 4 Hold Screw for Dextrin Feed No. 3","","","","","CE 125-7"
"EU125-7D","storage","No. 4 Slurry Tank for Dextrin Feed No. 3","","","","","CE 125-7"
"EU125-8","baghouse","No. 4 Dextrin Dust Collector for Dextrin Feed No. 3","","","","","CE 125-8"
"EU125-8A","storage","No. 4 Day Bin for Dextrin Feed No. 3","","","","","CE 125-8"
"EU125-8B","drying","No. 4 Torus Dryer for Dextrin Feed No. 3","","","","","CE 125-8"
"EU127-1","other","Starch Tote Packer Storage Hopper A","","","","",""
"EU127-8","packer","Fibersol Tote Packer Starch Storage Hopper Bin Vent Filter","","","9300","lbs/hr","CE 127-8"
"EU127-8-1","other","No. 1 Fibersol Tote Bagger","","","","","CE 127-8"
"EU127-8-3","other","No. 1 Fibersol Rotex for Tote Repack Hopper","","","","","CE 127-8"
"EU127-9","packer","Fibersol Tote Packer Starch Storage Hopper Bin Vent Filter","","","9300","lbs/hr","CE 127-9"
"EU127-9-1","other","No. 2 Fibersol Tote Bagger","","","","","CE 127-9"
"EU127-9-2","other","No. 2 Fibersol Rotex for Tote Repack Hopper","","","","","CE 127-9"
"EU127-9-3","other","No. 3 Fibersol Tote Bagger","","","","","CE 127-9"
"EU127-9-4","other","No. 3 Fibersol Rotex for Tote Repack Hopper","","","","","CE 127-9"
"EU1-3","handling equipment","Grain Handling Equipment","","","","","CE 1-8"
"EU132-2","storage","Starch Slurry Tank #17","20000","starch/yr","","","CE132-2"
"EU132-4","storage","Starch Slurry Tank #18","20000","starch/yr","","","CE132-4"
"EU132-5","storage","Starch Slurry Tank #19","20000","starch/yr","","","CE132-5"
"EU132-6B","storage","Starch Slurry Tank #20","20000","starch/yr","","","CE132-6B"
"EU132-7B","storage","Starch Slurry Tank #21","25000","starch/yr","","","CE132-7B"
"EU132-8B","storage","Starch Slurry Tank #22","25000","starch/yr","","","CE132-8B"
"EU136-3","spray_dryer","Cyclones & #2 Fibersol Spray Dryer Starch Baghouses Discharge Stack Natural Gas","10000","lbs/hr","","","CE 136-3"
"EU136-4","storage","Spray Dryer 2 Storage Bin","","","","","CE 136-4"
"EU137-1A","other","No. 20 Fuller Air Merge","","","","",""
"EU137-1B","other","No. 21 Fuller Air Merge","","","","",""
"EU137-2A","other","No. 23 Fuller Air Merge","","","","",""
"EU137-2B","other","No. 24 Fuller Air Merge","","","","",""
"EU137-3","other","No. 25 Fuller Air Merge","","","","",""
"EU138-3","storage","Starch Slurry Tank #23","25000","starch/yr","","","CE138-3"
"EU138-5B","storage","Starch Slurry Tank #24","25000","starch/yr","","","CE138-5B"
"EU139-6A","drying","No. 8 Starch Dryer","","","","","CE139-6A"
"EU13-EU28* Batch Steep Tanks (Vents Inside)","storage","Batch Steep Tank","","","","",""
"EU1-3 Grain Handling 14-A-234-S3","receiving","Grain Handling","","","","",""
"EU1-4","handling equipment","Grain Handling/Cleaning Equipment","","","","","CE 1-8"
"EU1-4 Grain Handling 14-A-234-S3","receiving","Grain Handling","","","","",""
"EU150-1","storage tank","#1 Corn Silo","","","","","NA"
"EU150-2","storage tank","#2 Corn Silo","","","","","NA"
"EU150-3","storage tank","#3 Corn Silo","","","","","NA"
"EU150-5","handling equipment","CR Silo Feed Drag Conveyor","","","","","CE 150-5"
"EU150-5 CR Silo Feed Drag Conveyor EU150-6","storage","Silo Feed Drag Conveyor","","","","",""
"EU150-6","handling equipment","CR Silo Discharge Belt Conveyor","","","","","CE 150-6"
"EU150-6 CR Silo Discharge Belt Conveyor EU150-7","storage","Silo Discharge Belt Conveyor","","","","",""
"EU150-7","handling equipment","CR Silo Elevator","","","","","CE 150-7"
"EU150-7 CR Silo Elevator EU150-8","storage","Silo Elevator","","","","",""
"EU150-8","handling equipment","CR High Bridge Belt Conveyor","","","","","CE 150-8"
"EU150-8 CR High Bridge Belt Conveyor EU15-F1","storage","High Bridge Belt","","","","",""
"EU15-1","handling equipment","CR Hopper No. 2","","","","","CE 15-1"
"EU15-1 CR Hopper No. 2 EU15-1R","storage","Hopper","","","","",""
"EU15-1R","baghouses","Corn Baghouse (CE EU15-1R)","","","50000","bushels/hr","CR Scale Drag Conveyor"
"EU15-1R CR Scale Drag Conveyor EU15-1R","storage","Scale Drag Conveyor","","","","",""
"EU15-2","handling equipment","CR Hopper No. 3","","","","","CE 15-2"
"EU15-2 CR Hopper No. 3 EU15-2R","storage","Hopper","","","","",""
"EU15-2R","baghouses","Corn Baghouse (CE EU15-2R)","","","50000","bushels/hr","CR Jump Drag Conveyor"
"EU15-2R CR Jump Drag Conveyor EU15-2R","storage","Jump Drag Conveyor","","","","",""
"EU15-3","baghouses","Corn Baghouse (CE EU15-3)","","","50000","bushels/hr","CR Silo Feed Drag Conveyor"
"EU15-3 CR Rail Elevator B-15 94-A-592-S3","storage","Rail Elevator","","","","",""
"EU15-4","baghouses","Corn Baghouse (CE EU15-4)","","","30000","bushels/hr","CR Silo Discharge Belt"
"EU15-4 CR Low Bridge Belt No. 2 EU150-5","storage","Low Bridge Belt","","","","",""
"EU15-5","baghouses","Corn Baghouse (CE EU15-5)","","","30000","bushels/hr","CR Silo Elevator"
"EU15-8","baghouses","Corn Baghouse (CE EU15-8)","","","50000","bushels/hr","CR High Bridge Belt Conveyor"
"EU15-F1","handling equipment","Truck Unloading Fugitives","","","","","NA"
"EU15-F1 Truck Unloading Fugitives 15-F2","storage","Truck Unloading Fugitives","","","","",""
"EU15-F2","handling equipment","Truck/Rail Unloading Fugitives","","","","","NA"
"EU15-F2 Truck/ Rail Unloading Fugitives 15-F2","storage","Truck/Rail Unloading Fugitives","","","","",""
"EU1-9","handling equipment","Bucket Elevator","","","","","CE 1-8"
"EU1-9 Bucket Elevator 14-A-234-S3","receiving","Bucket Elevator","","","","",""
"EU1-EU12* Batch Steep Tanks (Vents Inside)","storage","Batch Steep Tank","","","","",""
"EU207-2","other","DSP Converter Flash Tank","4000","gallons/hour","","",""
"EU216-01A Germ Screens 1 to 6 216-01","drying","Germ Screens","","","","",""
"EU216-01A to EU216-01E","drying","Germ Screens 1 to 6, Germ Presses 1 to 6, No. 1 to 5 Steam Tube Germ Dryers, Germ Filtrate Tank Dewatered Germ Conveyor","","","","","SO 2 Scrubber (CE216-01)"
"EU216-01B Germ Presses 1-6 216-01","drying","Germ Presses","","","","",""
"EU216-01C1 No. 1 Steam Tube Germ Dryer 216-01","drying","Steam Tube Germ Dryer","","","","",""
"EU216-01C2 No. 2 Steam Tube Germ Dryer 216-01","drying","Steam Tube Germ Dryer","","","","",""
"EU216-01C3 No. 3 Steam Tube Germ Dryer 216-01","drying","Steam Tube Germ Dryer","","","","",""
"EU216-01C4 No. 4 Steam Tube Germ Dryer 216-01","drying","Steam Tube Germ Dryer","","","","",""
"EU216-01C5 No. 5 Steam Tube Germ Dryer 216-01","drying","Steam Tube Germ Dryer","","","","",""
"EU216-01D Germ Filtrate Tank 216-01","drying","Germ Filtrate Tank","","","","",""
"EU216-01E Dewatered Germ Conveyor 216-01","drying","Dewatered Germ Conveyor","","","","",""
"EU230-10A","packaging","No. 1 Packer","","","200","tons/day","CE230-10"
"EU230-10B","packaging","No. 1 Sealer","","","200","tons/day","CE230-10"
"EU230-10C","packaging","No. 2 Sealer","","","200","tons/day","CE230-10"
"EU230-10D","packaging","No. 2 Packer","","","200","tons/day","CE230-10"
"EU230-10E","packaging","Tote Packer","","","200","tons/day","CE230-10"
"EU230-9","baghouse","Dextrose Fines Transport System Baghouse","40","tons/hr.","","",""
"EU236-07A01","drying","Fiber Press Screens","","","134615","lb/hr*",""
"EU236-07A10","drying","Fiber Presses","","lb/hr*","61031","lb/hr*",""
"EU236-07A25","drying","Fiber Centrifuges","","lb/hr*","57195","lb/hr*",""
"EU236-07A31","other","Conveyors (Dewatered Fiber)","","lb/hr*","211250","lb/hr*",""
"EU236-07A36","other","Conveyors (Fiber Dryer Feed)","","lb/hr*","460000","lb/hr*",""
"EU236-07A42","storage","Combined Fiber Tanks (Fiber)","3200","gallons","","",""
"EU236-07A44","conditioning","Coarse Fiber Screen (Fiber)","140000","gal/min","","",""
"EU236-07A45","conditioning","Fine Fiber Wash Stage 1 Screen (Fiber)","11600","gallons","","",""
"EU236-07A48","conditioning","Fine Fiber Wash Stage 2 Screen (Fiber)","11600","gallons","","",""
"EU236-07A49","conditioning","Fine Fiber Wash Stage 3 Screen (Fiber)","11600","gallons","","",""
"EU236-07A50","conditioning","Fine Fiber Wash Stage 4 Screen (Fiber)","11600","gallons","","",""
"EU236-07A52","other","Presses Feed & Fiber Press Filtrate Tanks (Fiber)","11600","gallons","","",""
"EU236-07A81","drying","Fiber Press Screens (Fiber)","134615","lb/hr*","10","lb/hr*",""
"EU236-07A85","drying","Fiber Presses (Fiber)","61031","lb/hr*","10","lb/hr*",""
"EU236-07A89","other","Fiber Dryer Dosing Bin (Fiber)","83281","lb/hr*","","",""
"EU236-07A93","storage","Misc. Tanks (Fiber)","210322","gallons","","",""
"EU236-07B01","storage","Heavy Gluten Tank (Gluten)","88499","lb/hr*","","",""
"EU236-07B03","storage","Gluten Tank (Gluten)","11600","gallons","","",""
"EU236-07B14","drying","Gluten Dryer Mixers (Gluten)","178346","lb/hr*","","",""
"EU236-07B24","storage","Gluten Dryer Tanks (Gluten)","260000","lb/hr*","","",""
"EU236-07B28","other","Gluten Conveyor No. 1 (Gluten)","140000","lb/hr*","","",""
"EU236-08A","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08B","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08C","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08D","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08E","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08F","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08G","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08H","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08I","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08J","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08K","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08L","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08M","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08N","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08O","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08P","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08Q","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08R","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08S","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08T","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU236-08U","conditioning","Gluten Filter (Gluten)","6200","lb/hr*","","",""
"EU29- EU44 Batch Steep Tanks (Vents Inside)","storage","Batch Steep Tank","","","","",""
"EU300-1","cooling","Fire Pump No. 4","","","","","CE300-1"
"EU300-2","cooling","Fire Pump No. 5","","","","","CE300-2"
"EU301-1","cooling","Fire Pump No. 6","","","","","CE301-1"
"EU301-2","cooling","Fire Pump No. 7","","","","","CE301-2"
"EU36-20a","conditioning","Corn Germ","","","1300","tons/day","CE36-20f, CE36-20i1"
"EU36-20b","conditioning","Corn Germ","","","1300","tons/day","CE36-20f, CE36-20i2"
"EU36-20c","cooling","Germ Cooler Corn Germ","1500","tons/day","","","CE36-20h"
"EU36-20d","expelling","Expeller Corn Germ 150 tons/day","150","tons/day","","","CE36-20i1, CE36-20i2"
"EU36-20e","expelling","Expeller Corn Germ 150 tons/day","150","tons/day","","","CE36-20i1, CE36-20i2"
"EU36-20f","expelling","Expeller Corn Germ 950 tons/day","950","tons/day","","","CE36-20f"
"EU36-20g","expelling","Expeller Corn Germ 50 tons/day","50","gallons","","","CE36-20f"
"EU36-20h","expelling","Expeller Corn Germ 400 gallons","400","gallons","","","CE36-20f"
"EU36-20i","expelling","Expeller Corn Germ 150 tons/day","150","tons/day","","","CE36-20f"
"EU36-20j","expelling","Expeller Corn Germ 150 tons/day","150","tons/day","","","CE36-20f"
"EU36-20k","expelling","Expeller Corn Germ 250 tons/day","250","tons/day","","","CE36-20f"
"EU36-20l","expelling","Expeller Corn Germ 250 tons/day","250","tons/day","","","CE36-20f"
"EU36-20o","expelling","Expeller Corn Germ 375 tons/day","375","tons/day","","","CE36-20f"
"EU36-20p","expelling","Expeller Corn Oil 950 tons/day","950","tons/day","","","CE36-20f"
"EU36-20q","expelling","Expeller Corn Oil 50 tons/day","50","tons/day","","","CE36-20f"
"EU36-20r","expelling","Expeller Corn Oil 400 gallons","400","gallons","","","CE36-20f"
"EU36-20s","expelling","Expeller Corn Oil 150 tons/day","150","tons/day","","","CE36-20f"
"EU36-20t","conditioning","Corn Germ 150 tons/day","150","tons/day","","","CE36-20f"
"EU36-20u","conditioning","Corn Germ 150 tons/day","150","tons/day","","","CE36-20f"
"EU36-20v","conditioning","Corn Germ 300 tons/day","300","tons/day","","","CE36-20f"
"EU38-1","loadout","Pellet Loadout Rail Pellets","","","160","tons/hr","CE38-63"
