"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"200.2043.Weld.5 Production Welding – Voi 1 Weld Cell 18-A-235","other","Production Welding - Voi 1 Weld Cell","","","","",""
"200.2043.Weld.6 Production Welding – Accessories 1 Weld Cell","other","Production Welding - Accessories 1 Weld Cell","","","","",""
"200.2043.Weld.7 Production Welding – Accessories 2 Weld Cell 18-A-237","other","Production Welding - Accessories 2 Weld Cell","","","","",""
"200.SUAero.F","other","Miscellaneous Production Aerosols – Allsteel","","","","",""
"200.SUCln.F","other","Miscellaneous Production Cleaning Solvent Usage – Allsteel","2","gal/hr","","",""
"201.2744.DPH.1(1)","other","Heater - Natural Gas","3600","MBtu/hr","","",""
"201.2744.IPH.1 Pretreatment - Indirect Heat Exempt","other","Pretreatment - Indirect Heat","","","","",""
"201.2744.IPH.2 Pretreatment - Indirect Heat Exempt","other","Pretreatment - Indirect Heat","","","","",""
"201.2744.MFDO.1 Washer Dry Off Oven 00-A-212-S1","other","Washer Dry Off Oven","","","","",""
"201.2744.MFPCB.1 Powder Coat Booth - Panel Main (160 lb/hr) Exempt","other","Powder Coat Booth - Panel Main","160","lb/hr","","",""
"201.2744.MFPCO.1(1)","other","Cure Oven - Powder Coat","","","160","lbs/hr","2744.MFPCO.1.EP.1, 2744.MFPCO.1.EP.2"
"201.2744.MFPCO.1 Cure Oven for Powder Coatings 16-A-255-S2","other","Cure Oven for Powder Coatings","","","","",""
"201.2744.MFPT.1","other","Washer on a surface coating line for metal furniture","","","","",""
"201.2744.MFPT.1 Washer for Surface Coating Line","other","Washer for Surface Coating Line","","","","",""
"201.2744.MFPT.1 Washer for Surface Coating Line 03-A-223-S1","other","Washer for Surface Coating Line","","","","",""
"201.3744.DPH.1 Oven Heater, Panel Mini 16-A-191-S2","other","Oven Heater","","","","",""
"201.3744.MFPCB.1 Powder Coat Booth - Panel Mini (80 lb/hr) Exempt","other","Powder Coat Booth - Panel Mini","80","lb/hr","","",""
"201.3744.MFPCO.1","other","Cure oven for the surface coating of metal furniture","80","lbs/hr","","",""
"201.3744.MFPCO.1 Cure Oven for Powder Coatings, Panel Mini 16-A-257-S2","other","Cure Oven for Powder Coatings","","","","",""
"203.1243.IPH.1 Pretreatment - Indirect Heat Exempt","other","Pretreatment - Indirect Heat","","","","",""
"203.1243.MFPCB.1 Powder Coat Booth - Line 4 (160 lb/hr) Exempt","other","Powder Coat Booth - Line 4","160","lb/hr","","",""
"203.1243.MFPCO.1.EP.1","curing","Cure Oven for Powder Coatings - Kickplate Line A","52.9","lbs/hr","","","20-A-269-S2"
"203.1245.MFPCO.1.0.2A.EP.1","curing","Cure Oven for Powder Coatings - Kickplate Line A","52.9","lbs/hr","","","20-A-269-S2"
"203.1245.MFPCO.1.0.2B.EP.1","curing","Cure Oven for Powder Coatings - Kickplate Line B","52.9","lbs/hr","","","20-A-270-S2"
"203.1245.MFPCO.2A Oven Heater 20-A-269-S2","other","Oven Heater","","","","",""
"203.1245.MFPCO.2B Oven Heater 20-A-270-S2","other","Oven Heater","","","","",""
"203.1245.MFPCO.3A Oven Heater 21-A-139-S1","other","Oven Heater","","","","",""
"203.1245.MFPCO.3B Oven Heater 21-A-140-S1","other","Oven Heater","","","","",""
"203.1245.MFPCO.4A Cure Oven for Powder Coatings, direct fired 21-A-366-S1","other","Cure Oven for Powder Coatings","","","","",""
"203.1245.MFPCO.4B Cure Oven for Powder Coatings, direct fired 21-A-368-S1","other","Cure Oven for Powder Coatings","","","","",""
"251.107.Tank.1 Power - Backup Generator Diesel Fuel Tank","other","Backup Generator Diesel Fuel Tank","","","","",""
"251.1268.DPH.1 Oven Heater 16-A-348-S2","other","Oven Heater","","","","",""
"251.1268.IPH.1 Pretreatment - Indirect Heat Exempt","other","Pretreatment - Indirect Heat","","","","",""
"251.1268.MFPCB.1 Powder Coat Booth - Geneva (80 lb/hr) Exempt","other","Powder Coat Booth - Geneva","80","lb/hr","","",""
"251.1268.MFPCO.1 Cure Oven for Powder Coatings 16-A-193-S1","other","Cure Oven for Powder Coatings","","","","",""
"251.1268.MFPT.1(1)","other","Washer for Surface Coating Line","","","3.3","gal/hr",""
"251.1268.MFPT.1 Washer for Surface Coating Line 16-A-427","other","Washer for Surface Coating Line","","","","",""
"251.1268.MFPT.1 Washer for Surface Coating Line 16-A-428","other","Washer for Surface Coating Line","","","","",""
"251.251.BlowMolder Blow Molding Exempt","other","Blow Molding","","","","",""
"251.251.InjectionMolder Plastic Injection Molding Exempt","other","Plastic Injection Molding","","","","",""
"251.251.RICE.1","other","Fire Pump Engine","","","","",""
"251.251.RICE.1 Geneva Fire Pump Engine (121 HP) Exempt","other","Geneva Fire Pump Engine","","","","",""
"251.251.SUAdh","other","Miscellaneous Production Adhesives Application - Geneva","","","","",""
"251.251.SUAdh Misc. Production Adhesives Application - Geneva 16-A-339","other","Miscellaneous Production Adhesives Application","","","","",""
"251.251.SUAero","other","Miscellaneous Production Aerosols - Geneva","","","","",""
"251.251.SUAero Misc. Production Aerosols – Geneva Annex Exempt","other","Miscellaneous Production Aerosols Application","","","","",""
"251.251.SUAero Misc. Production Aerosols - Geneva Exempt","other","Miscellaneous Production Aerosols Application","","","","",""
"251.251.SUCln","other","Miscellaneous Production Cleaning Solvent Usage - Geneva","","","","",""
"251.251.SUCln Misc. Production Cleaning Solvent Usage - Geneva 16-A-340","other","Miscellaneous Production Cleaning Solvent Usage","","","","",""
"251.2744.IPH.1 Oven Heater 00-A-211-S3","other","Oven Heater","","","","",""
"251.G1222.MFPCO.1","curing","Cure Oven - Powder Coating","40","lbs/hr","","",""
"252.BlowMolder","other","Blow Molding equipment","","","","",""
"252.IMLD.F 252.252.IMLD","other","Injection Molding equipment","","","","",""
"252.SUAero.F","other","Misc. Production Aerosols – Geneva Annex","","","","",""
"2640.DCW.1.EP.1","dryers","Dryer #1 and Dryer #2 for sawdust & wood products and wood handling: 7 5.8 tons wood/hr, associated with fabric filter baghouse","","","","","252.1278.DPH.1, 252.1262.DPH.2"
