"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EP-PP11 EU-PP11","coal_silos","Coal Silo # 2 (JGS420)","","","","","EU-PP11"
"EP-PP12 EU-PP12","coal_silos","Coal Silo # 3 (JGS420)","","","","","EU-PP12"
"EP-PP13 EU-PP13","limestone_silos","Limestone Silo (JGS420)","","","","","EU-PP13"
"EP-PP40 EU-PP40","biomass_silos","Biomass Silo Dust Collector (JGS420)","","","","","EU-PP40"
"EP-PP41 EU-PP41A","biomass_unloading","Biomass Unloading/Conveying (JGS420)","","","","","EU-PP41A"
"EP-PP43 EU-PP43","boilers","Boiler T1 (JGS420)","","","","","EU-PP43"
"EP-PP44 EU-PP44","boilers","Boiler T2 (JGS420)","","","","","EU-PP44"
"EP-PP53 EU-PP53","dry_sorbent_injection_silos","Dry Sorbent Injection Silo #1 (JGS420)","","","","","EU-PP53"
"EP-PP54 EU-PP54","dry_sorbent_injection_silos","Dry Sorbent Injection Silo #2 (JGS420)","","","","","EU-PP54"
"EP-PP55 EU-PP55","boilers","Boiler 12 (JGS420)","","","","","EU-PP55"
