"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"4004","other","Silo #2","","","","","CE 4004 Baghouse"
"400, 401, 402, 403","other","Infratrol Oven","","","8760000","pounds per twelve (12) month rolling period",""
"4005","other","Silo #3 (Talc)","","","","","CE 4005 Baghouse"
"404RA, 404RB, 405R, 406R, 407","other","Coating Booth and Plasma Unit","","","","",""
"501","other","Infratrol Oven #1","1000","lb/hr","","",""
"501IR","other","Infrared Preheat","","","","",""
"502","other","Infratrol Oven #2","1000","lb/hr","","",""
"503","other","Infratrol Oven #3","1000","lb/hr","","",""
"504","other","Oven Exhaust #2","1000","lb/hr","","",""
"504A","other","Oven Exhaust #1","1000","lb/hr","","",""
"504B","other","Oven Exhaust #3","1000","lb/hr","","",""
"505R","other","Coating Booth","187.5","lb/hr","","","CE-505R"
"505RB","other","Plasma Treater (1gun @ 5 oz/min)","","","","","Filters"
"506R1","other","Infrared Oven","1000","lb/hr","","",""
"601IRM","other","IR Pre Heater","1000","lb/hr","","",""
"603M","other","Natural Gas Oven Exhaust Hood","1000","lb/hr","","",""
"605M","other","Gerlach Oven Exhaust","1000","lb/hr","","",""
"606M","other","Gerlach Oven","1000","lb/hr","","",""
"607M","other","Gerlach Oven","1000","lb/hr","","",""
"608AM","other","Coating Spray Booth Coatings Dry Filters","1000","lb/hr","","","CE-608M"
"609M","other","Coating Spray Booth Coatings Dry Filters","1000","lb/hr","","","CE-609M"
"613M","other","IR Cure Ovens (Seven)","1000","lb/hr","","",""
"701","boilers","Infratrol Oven #1","","","","",""
"702","boilers","Infratrol Oven #2","","","","",""
"703","boilers","Infratrol Oven #3","","","","",""
"704","other","Oven Exhaust","","","","",""
"705","other","Coating Spray Booth","17.42","lb/hr","","","706"
"706","other","Filters for Coating Spray Booth","","","","",""
"707","boilers","Infratrol Oven #4","1.6","MMBtu/hr","","",""
"708","other","Exhaust Hood for Infratrol Oven #4","","","","",""
"900","boilers","Infrared Oven","1.6","MMBtu/hr","","",""
"901","boilers","Infratrol Oven #1","","","","",""
"902","boilers","Infratrol Oven #2","","","","",""
"903","boilers","Infratrol Oven #2 (repeated)","","","","",""
"904A","other","Exhaust Hood for Infratrol Oven #1","1.6","MMBtu/hr","","",""
"904B","other","Exhaust Hood for Infratrol Oven #1 (repeated)","1.6","MMBtu/hr","","",""
"904C","other","Hugger Exhaust for Infratrol Oven #1","1.6","MMBtu/hr","","",""
"905","other","Coating Booth","8.56","lb/hr","","",""
"906","boilers","Infratrol Oven #4","1.6","MMBtu/hr","","",""
"907","boilers","Infratrol Oven #5","1.6","MMBtu/hr","","",""
"908","other","Exhaust Hood for Infratrol Oven #5","1.6","MMBtu/hr","","",""
"909","other","Plasma Dyne Surface Treating Unit","1.6","MMBtu/hr","","",""
"B1","other","Spray Booth 2 (Coatings)","6.4","lb/hr","","","Dry Filters"
"Bulk Glue Room","other","Bulk Adhesive Delivery Room (Adhesive)","6.4","lb/hr","","",""
"CE-4001","baghouses","Carbon Black Mixer #1 Baghouse Fabric Filter","","","","","00-A-810-S1"
"CE-4002","baghouses","Carbon Black Mixer #2 Baghouse Fabric Filter","","","","","00-A-811-S3"
"CE-4003","baghouses","Carbon Black Silo #1 Baghouse Fabric Filter","","","","","00-A-808"
"CE-4005","baghouses","Talc Silo #3 Baghouse Fabric Filter","","","","","01-A-825-S1"
"EU-1206","coating booth","Coating Booth EU 1206","","","49000","lb/yr","Filters"
"EU-1208","coating booth","Coating Spray Booth EU 1208","","","6250","gal/yr","Dry Filters"
"MIX","other","Mixing Room (Coatings)","5","lb/hr","","",""
