"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-4.PB12C","paint_booth","Surface Coating Operations - Finish Paint Booth","","","","",""
"EU-4.PB12D","paint_booth","Surface Coating Operations - Finish Paint Booth","","","","",""
"EU-4.PB13","touch_up_booth","Surface Coating Operations - Touch-up Paint Booth","","","","",""
"EU-4.SB1","shot_blast_system","Shot Blast System - Shot Blast System","312000","lb/hr","","","CE-4.SB1"
"EU-7.FIREPUMP1","emergency_fire_pump","Emergency Fire Pump - Emergency Fire Water Pump","395","bhp","","","CE-7.FIREPUMP1"
"EU-7.GEN1","generator","Generator - Plant 7 Emergency Generator","1474","bhp","","","CE-7.GEN1"
"EU-7.PB10A","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB10B","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB11A","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB11B","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB12A","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB12B","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB12C","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB12D","paint_booth","Surface Coating Operations - Parts Paint Booth","","","","",""
"EU-7.PB13A","touch_up_booth","Surface Coating Operations - Touch-up Paint Booth","","","","",""
"EU-7.PB15A","paint_booth","Surface Coating Operations - Whole Goods Paint Booth","","","","",""
"EU-7.PB15B","paint_booth","Surface Coating Operations - Whole Goods Paint Booth","","","","",""
"EU-7.PB16A","paint_booth","Surface Coating Operations - Whole Goods Paint Booth","","","","",""
"EU-7.PB16B","paint_booth","Surface Coating Operations - Whole Goods Paint Booth","","","","",""
"EU-7.WA1","wash_booth","Wash Booth - Wash Booth","2400","gal/hr","","","CE-7.WA1"
"EU-ECO.GEN1","generator","Generator - Eco Center Emergency Generator","480","bhp","","","CE-ECO.GEN1"
"EU-GASTANKS","gasoline_tank","Gasoline Tank - Gasoline Tank","998","gallons","","","CE-GASTANKS"
"EU-NG EXEMPT","natural_gas_heater","Natural Gas Heaters - Natural Gas Heaters","0.998","MMBtu/hr","","","CE-NG EXEMPT"
"EU-PDC.GEN1","generator","Generator - Part Center Emergency Generator","539","bhp","","","CE-PDC.GEN1"
"EU-P.O.","parts_washer","Safety Kleen Parts Washers","","","","","CE-P.O."
"EU-PV.GENB","generator","Generator - Pavilion Engine Generator","480","bhp","","","CE-PV.GENB"
"EU-WELD","welding","Facility-Wide Welding Operations","2500000","pounds/yr","","","CE-WELD"
"EU-W.GRIND1","grinder","Grinding - Eco Center Grinder","50","tons/hr","","","CE-W.GRIND1"
"EU-W.OVEN","paint_oven","Paint Ovens - Paint Hook Burn Off Oven","3.0","MMBtu/hr","","","CE-W.OVEN"
