"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"Corn Receiving Leg #1","receiving","Receiving Equipment for Corn","20000","bu/hr","","","C10"
"Corn Receiving Leg #2","receiving","Receiving Equipment for Corn","20000","bu/hr","","","C10"
"Day Silo #1","storage","Short-Term Storage for Corn","27000","bu","","","C20"
"DDG Loadout Bucket Elevator","elevator","Elevator for DDG Loadout","15000","bu/hr","","","C90"
"DDG Loadout Conveyors (2)","conveyor","Conveyor for DDG Loadout","15000","bu/hr","","","C90"
"DDG Loadout Conveyors (6)","conveyor","Conveyor for DDG Loadout","15000","bu/hr","","","C90"
"DDG Reclaim Conveyor","conveyor","Conveyor for DDG Reclamation","15000","bu/hr","","","C90"
"DDG Reclaim Conveyor, DDG Loadout Conveyors (2), DDG Loadout Bucket Elevator, DDG Loadout Conveyors (6)","handling","Conveyors for Handling and Loading DDGS","15000","bu/hr","","","C90"
"DDGS Cooler (Thermal Oxidizer Bypass)","cooling","Cooling Equipment for DDGS with Thermal Oxidizer Bypass","45","tons/hr","","","C70"
"DDGS Cooler (Thermal Oxidizer Bypass) (P70)","cooling","Cooling Equipment for DDGS","45","tons/hr","","","C70"
"DDGS Cooling Drum","cooling","Cooling Drum for DDGS","44","tons/hr","","","C10"
"DDGS Feed Conveyors","conveyor","Conveyor for DDGS","120","tons/hr","","","C10"
"DDGS Feed Conveyors, Grain Receiving/Handling Equipment (Corn Dump Pit & Transfer Belt #1, Corn Receiving Leg #1, etc.)","handling/receiving","Equipment for DDGS and Corn Handling","20000","bu/hr","","","C10"
"DDG Silo Storage Conveyor","conveyor","Conveyor for DDG Storage","4000","bu/hr","","","C90"
"DDGS Inclined Transfer Drag Conveyor","conveyor","Conveyor for DDGS Transfer","4000","bu/hr","","","C90"
"DDGS Inclined Transfer Drag Conveyor, DDG Silo Storage Conveyor, Pile Storage Conveyor","handling","Conveyors for Handling and Storing DDGS","4000","bu/hr","","","C90"
"DDGS Rail Loadout Spouts (3)","loadout","Loadout Equipment for DDGS by Rail","15000","bu/hr","","","C90"
"DDGS Storage Silo #1","storage","Storage for DDGS","4000","tons","","","C90"
"DDGS Storage Silo #1, DDGS Storage Silo #2","storage","Storage Silos for DDGS","4000","tons","","","C90"
"DDGS Storage Silo #2","storage","Storage for DDGS","4000","tons","","","C90"
"DDGS Truck Loadout Spouts (3)","loadout","Loadout Equipment for DDGS by Truck","15000","bu/hr","","","C90"
"DDGS Truck Loadout Spouts (3), DDGS Rail Loadout Spouts (3)","loadout","Loadout Equipment for DDGS","15000","bu/hr","","","C90"
"Equipment Leaks","leak control","Leak Detection and Control for Equipment","","","","","P110"
"Equipment Leaks (P110)","leak detection","Leak Detection and Repair Equipment for Ethanol Production","","","","","C110"
"Ethanol Rail Loadout","loadout","Loadout Equipment for Ethanol by Rail","120000000","gal/yr","","","C50"
"Ethanol Truck Loadout","loadout","Loadout Equipment for Ethanol by Truck","165000000","gal/yr","","","C50"
"Ethanol Truck Loadout (P50A), Ethanol Rail Loadout (P50B)","loadout","Equipment for Loading Ethanol","120000","gal/hr","","","C50"
"Evaporators","evaporation","Evaporation Equipment for Thin Stillage","3000","gal/min","","","C10"
"Firewater Pump","pumping","Pump for Firewater","300","bhp","","","C100"
"Firewater Pump (P90)","fire suppression","Equipment for Fire Suppression","300","bhp","","","C90"
"Flash Tank","storage","Tank for Flashing DDGS Slurry","4830","gal","","","C10"
"Grain Receiving/Handling","receiving","Receiving and Handling Equipment for Grain","20000","bu/hr","","","C10"
"Grain Receiving/Handling, Corn Dump Pit & Transfer Belt #1, Corn Receiving Leg #1, Top Fill Drag #1, Reclaim Drag #1, Corn Dump Pit & Drag Conveyor (rail)","handling","Equipment for Grain and DDGS Handling","20000","bu/hr","","","C20"
"Grain Storage Bin #1","storage","Storage for Grain","500000","bu","","","C20"
"Grain Storage Bin #2","storage","Storage for Grain","500000","bu","","","C20"
"Grain Storage Bins (P21, P22), Day Silo (P23)","storage","Storage for Corn and DDGS","500000","bu","","","C20"
"Grinding Reclaim & Transfer Conveyance","conveyor","Conveyor for Grinding Reclaimed Material","252","tons/hr","","","C30"
"Hammermill #1","grinding","Grinding Equipment for Corn","1500","bu/hr","","","C30"
"Hammermill #1, Hammermill #2, Hammermill #3, Hammermill #4","grinding","Equipment for Grinding Corn and DDGS","1500","bu/hr","","","C30"
"Hammermill #2","grinding","Grinding Equipment for Corn","1500","bu/hr","","","C30"
"Hammermill #3","grinding","Grinding Equipment for Corn","1500","bu/hr","","","C30"
"Hammermill #4","grinding","Grinding Equipment for Corn","1500","bu/hr","","","C30"
"Hammermills (P30, P31, P32, P33)","grinding","Equipment for Grinding Corn and DDGS","4500","bu/hr","","","C30"
"Liquefaction Tank #1","liquefaction","Liquefaction Equipment for Beer","25467","gal","","","C30"
"Liquefaction Tank #2","liquefaction","Liquefaction Equipment for Beer","25467","gal","","","C30"
"Mixer","mixer","Mixing Equipment for DDGS","","","252","tons/hr","C10"
"Molecular Sieve","adsorption","Adsorption Equipment for Ethanol","550","gal/min","","","C10"
"P100 Firewater Pump","pump","Firewater Pump for Emergency Use","300","bhp","","","C100"
"P10A","dryer","DDGS Dryer A","","","45","MMBtu/hr","C60"
"P10B","dryer","DDGS Dryer B","","","45","MMBtu/hr","C60"
"P10C","dryer","DDGS Dryer C","","","45","MMBtu/hr","C61"
"P10D","dryer","DDGS Dryer D","","","45","MMBtu/hr","C61"
"P110 Equipment Leaks","leak detection","Leak Detection and Repair for Ethanol Handling","","","","","C110"
"P20","distillation","Distillation Process for DDGS","6000","bu/hr","","","C10"
"P21, P22, P23","storage","Grain Storage Bins and Silos","500000","bu","","","C20"
"P30, P31, P32, P33","handling","Grinding and Handling Equipment for Corn and DDGS","6000","bu/hr","","","C30"
"P50A, P50B, P50C","loadout","Ethanol Truck and Rail Loadout with Combustion Emissions","120000","gal/hr","","","C50"
"P80 Cooling Tower","cooling","Cooling Tower for Process Water","4544480","gal/hr","","","C80"
"Pile Storage Conveyor","conveyor","Conveyor for DDG Piling","4000","bu/hr","","","C90"
"Reclaim Drag #1","conveyor","Drag Conveyor for Corn Reclamation","6000","bu/hr","","","C10"
"Reclaim Drag #2","conveyor","Drag Conveyor for Corn Reclamation","6000","bu/hr","","","C10"
"Rectifier Column","rectification","Distillation Rectification Equipment","3000","gal/min","","","C10"
"Rotary Scalpers","scalping","Scalping Equipment for Corn","6000","bu/hr","","","C30"
"Scalping Bin #3B","storage","Bin for Scalped Corn","9000","bu","","","C30"
"Side Stripper","stripping","Distillation Side Stripping Equipment","3000","gal/min","","","C10"
"Slurry Tank #1","storage","Slurry Storage Tank 1","29325","gal","","","C10"
"Slurry Tank #1, Slurry Tank #2","storage","Storage Tanks for DDGS Slurry","29325","gal","","","C10"
"Slurry Tank #2","storage","Slurry Storage Tank 2","34857.6","gal","","","C10"
"Top Fill Drag #1","conveyor","Drag Conveyor for Corn","20000","bu/hr","","","C10"
"Top Fill Drag #2","conveyor","Drag Conveyor for Corn","20000","bu/hr","","","C10"
"Yeast Tank #1","storage","Yeast Storage Tank 1","21175","gal","","","C10"
"Yeast Tank #2","storage","Yeast Storage Tank 2","21175","gal","","","C10"
