"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EUD27","other","Oat Bran Flour Bin-top (Bin #4)","","","5737","tons/hour",""
"EUD28","other","Oat Rolling System G","","","1729","tons/hour",""
"EUD29","other","Oat Cleaning Process System K","","","5923","tons/hour",""
"EUD30","other","Oat Flour Bliss Mill System #1","","","6761","tons/hour",""
"EUD31","other","Oat Flour Filter Receiver System #1","","","6762","tons/hour",""
"EUD32","other","Oat Flour Bliss Mill System #2","","","6763","tons/hour",""
"EUD33","other","Oat Flour Filter Receiver System #2","","","6764","tons/hour",""
"EUD34","other","CH2 Grading Gravity Tables (2)","5925","tons/hour","","",""
"EUD35","other","Super Sack Flour","","","6171","tons/hour",""
"EUD36","other","Oat Flour Mill General Dust Collection System #1","","","6765","tons/hour",""
"EUD37","other","Oat Flour Mill General Dust Collection System #2","","","6766","tons/hour",""
"EUD38","other","Oat Conveying / Transfer Process B","1351","tons/hour","","",""
"EUD39","other","Pneumatic Transfer Systems – Groat Storage","","","5181","tons/hour",""
"EUD40","other","CH2 Oat Cleaning Process System E","","","6307","tons/hour",""
"EUD41","other","Project Big Oat Aspirators","","","5942","tons/hour",""
"EUD42","other","Oat Rolling System 1","","","6524","tons/hour",""
"EUD43","other","Oat Cleaning Process System F","","","5837","tons/hour",""
"EUD44","other","B-Grade, A-Grade, Instant, Track 5, Elevator D Blowers","","","4885","tons/hour",""
"EUD45","other","Oats / Instant Oats Processing / Transfer System A","","","5487","tons/hour",""
"EUD46","other","Grading Gravity Tables (2)","5752","tons/hour","","",""
"EUD47","other","CH2 General Dust Collection","","","5968","tons/hour",""
"EUD49","other","CH2 Grading Gravity Table (1)","","","5754","tons/hour",""
"EUD50","other","Oat Cleaning Process System H","","","5792","tons/hour",""
"EUD51","other","Oat Cleaning Process System I","","","5793","tons/hour",""
"EUD52","other","Oat Cleaning Process System J","","","5794","tons/hour",""
"EUD53","other","Oat Pro Processing System","","","5795","tons/hour",""
"EUD54","other","Groats Transfer System to Milling & Two Flaking Rolls Aspiration","","","4150","tons/hour",""
"EUD55","other","Oat Flour Mill General Dust Collection","","","6820","tons/hour",""
"EUD56","other","Elevator C, Bin #3","","","5560","tons/hour",""
"EUD57","other","C-Mill / Truck 13 Groat Transfer System","","","5020","tons/hour",""
"EUD58","other","SQO Storeveyor","","","7243","tons/hour",""
"EUD59","other","Project Big Oat-General Dust Collection","","","6525","tons/hour",""
"EUD60","other","Dirty Oats Filter Receiver #1","","","5391","tons/hour",""
"EUD61","other","Dirty Oats Filter Receiver #2","","","5392","tons/hour",""
"EUD62","other","300 V Gravity Table","","","5393","tons/hour",""
"EUD63","other","Light Oats Primary Aspiration Filter Receiver","","","5394","tons/hour",""
"EUD64","other","Light Oats Secondary Aspiration Filter Receiver","","","5395","tons/hour",""
"EUD65","other","Light Oats Destoner Filter Receiver","","","5396","tons/hour",""
"EUD66","other","90V Gravity Table","","","5397","tons/hour",""
"EUD67","other","Heavy Oats Primary Aspiration Filter Receiver","","","5398","tons/hour",""
"EUD68","other","Heavy Oats Secondary Aspiration Filter Receiver","","","5399","tons/hour",""
"EUD69","other","Heavy Oats Destoner Filter Receiver","","","5400","tons/hour",""
"EUD71","other","Dried Groats Aspiration Filter Receiver","","","5401","tons/hour",""
"EUD72","other","B Grade Gravity Table","","","5402","tons/hour",""
"EUD73","other","Chips Surge Bin Supply Cyclone Receiver","","","5403","tons/hour",""
"EUD74","other","General Dust Collection #1","","","5404","tons/hour",""
"EUD75","other","General Dust Collection #2","","","5405","tons/hour",""
"EUD76","other","General Sanitation Vacuum System","","","5406","tons/hour",""
"EUD77A","other","Grading Gravity Table CH #3","","","5687","tons/hour",""
"EUD77B","other","Grading Gravity Table CH #3","","","5687","tons/hour",""
"EUD78","other","A Grade Groat Transfer to C-Mill Filter Receiver","","","5407","tons/hour",""
"EUD79","other","A Grade Groat Transfer to Elevator D Filter Receiver","","","5408","tons/hour",""
"EUD80","other","B Grade Groat Transfer to C-Mill Filter Receiver","","","5409","tons/hour",""
"EUD81","other","B Grade Groat Transfer to Elevator D Filter Receiver","","","5410","tons/hour",""
"EUD82A","other","MIAG Kiln #1","","","5411","tons/hour",""
"EUD82B","other","MIAG Kiln #2","","","5412","tons/hour",""
"EUD83","other","MIAG Kiln #2","","","5412","tons/hour",""
"EUD85","other","CH2 Gravity Tables & New Aspirator","","","6280","tons/hour",""
"G11","fabric_filter","Fabric Filter Receiver for Flour Storage Bin","8.5","tph","","","CEG11"
"G12","fabric_filter","Fabric Filter Receiver for Flour Storage Bin","8.5","tph","","","CEG12"
"G13","fabric_filter","Fabric Filter Receiver for Flour Storage Bin","8.5","tph","","","CEG13"
"G14","fabric_filter","Fabric Filter Receiver for Flour Storage Bin","8.5","tph","","","CEG14"
"K03","other","Flour Package Building RTE #1 with Flash Dryer and Gas Burner","2.2","tph","","","K03A"
"K04","other","Flour Package Building RTE #2 with Flash Dryer and Gas Burner","2.2","tph","","","K04A"
"K05","other","Flour Package Building RTE #1 with Cereal Belt Dryer and Gas Burner","3.75","tph","","","K05A"
"K06","other","Flour Package Building RTE #2 with Cereal Belt Dryer and Gas Burner","3.75","tph","","","K06A"
"K07","other","Product Dryer Separator with Flash Dryer and Gas Burner","1.43","tph","","","K07A"
"K08","cooling","Cereal Cooler product from Package Building RTE #1","","","","","K08"
"K10","cooling","Cereal Cooler product from Package Building RTE #2","","","","","K10"
"K11","other","Not explicitly stated in the text, possibly a dryer or cooler","","","","","K11"
"K12A, K12B, K12C, K12D, K12E","boilers","Dryer burners for RTE #3 Cereal Belt Mixed Grain Flours","5.5","MMBtu/hr","","","K12A, K12B, K12C, K12D, K12E"
"K22, K23, K24","other","Separator #1 for Life Line #1, #2, and #3 Cereal","","","1.1","tph","K22, K23, K24"
"K25, K26, K27","dryers","Belt Dryer for Life Line #1, #2, and #3 Cereal","","","1.1","tph","K25A, K26A, K27A"
"K28, K29, K30, K32","other","Separator #2 and Cooler for Life Line #1, #2, and #3 Cereal","","","1.1","tph","K28, K29, K30, K32"
"K41, K42, K43, K46, K48, K49, K50","baghouses","Fabric Filter for Low Storage Bin and Life Line #4 Cereal","","","1.1","tph","K41, K42, K43, K46, K48, K49, K50"
"K64","drying","Dryer Separator associated with RTE #4 product flour","","","7500","lb/hr (wet basis)","K64A"
"K68","drying","Cereal Belt Dryer associated with flour","","","7500","lb/hr (wet basis)","K68A"
"K69","cooling","Cereal Cooler associated with flour","","","7500","lb/hr (wet basis)",""
"K81","other","Pellet Cyclone associated with flour","","","8800","lb/hr (combined)",""
"K82, K83","cooling","Cooler & Conveying of Flour Pellets","","","8800","lbs/hr",""
"K84, K85, K86","drying","Belt Dryer for Flour Pellets - Zones 1-3","4.4","tph","","","K84A, K85A, K86A"
"K87","cooling","Belt Cooler for Flour Pellets / Canopy Exhaust","4.4","tph","","",""
"K88, K89, K90","drying","Belt Dryer for Flour Pellets - Zones 1-3 (Life Line #6)","4.4","tph","","","K88A, K89A, K90A"
"L01-L10","boilers","Boilers for Natural Gas Combustion - Units 1-10","11.824","MMBtu/hr","","",""
"S01","fabric_filter","Fabric Filter System for Oat Squares (Wheat)","","","3.75","tph","CES01"
"S02","fabric_filter","Fabric Filter System for Oat Squares (Wheat)","","","","","CES02"
"S03","fabric_filter","Fabric Filter System for Oat Squares (Sugar)","","","","","CES03"
"S04","fabric_filter","Fabric Filter System for Oat Squares (Wheat)","","","","","CES04"
"S05","fabric_filter","Fabric Filter System for Oat Squares (Bicarbonate)","","","","","CES05"
"S06","fabric_filter","Fabric Filter System for Oat Squares (Bicarbonate)","","","","","CES06"
"S07","fabric_filter","Fabric Filter System for Oat Squares (Carbonate)","","","","","CES07"
"S08","fabric_filter","Fabric Filter System for Oat Squares (Carbonate)","","","","","CES08"
"S09","fabric_filter","Fabric Filter System for Dry Material (3.75 tph)","3.75","tph","","","CES09"
"S10","fabric_filter","Fabric Filter System for Oats","","","","","CES10"
"S11","fabric_filter","Fabric Filter System for Oats","","","","","CES11"
"S12","fabric_filter","Fabric Filter System for Dry Material","","","","","CES12"
"S13","fabric_filter","Fabric Filter System for Oats","","","","","CES13"
"S14","fabric_filter","Fabric Filter System for Oats","","","","","CES14"
"S16","fabric_filter","Fabric Filter System for Dry Material","","","","","CES16"
"S17","fabric_filter","Fabric Filter System for Oats","","","","","CES17"
"S18","fabric_filter","Fabric Filter System for Oats","","","","","CES18"
"S19","fabric_filter","Fabric Filter System for Oats","","","","","CES19"
