"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU 49","conveyor","Emptying Conveyor","","","15000","bu/hr",""
"EU 50","elevator","Grain Elevator #2","","","40000","bu/hr",""
"EU 51","bin","Grain Bin #1","27000","bushels","","",""
"EU 52","bin","Grain Bin #2","9000","bushels","","",""
"EU 53","conveyor","Hammermill Feed Conveyor","","","10000","bu/hr",""
"EU 54-57","hammermill","Hammermills (4 total)","","","3570","bu/hr",""
"EU 58-64","fermenter","Fermenters (7 total)","","","","",""
"EU 65","storage","Beerwell","","","","",""
"EU 66","flare/vapor recovery system","Truck/Rail Loadout Flare and Vapor Recovery System (VRS)","12400","MMBtu/hr","","","CE-C50"
"EU 73","cooling drum","DDGS Cooling Drum","","","","","CE-C70"
"EU 74","silo","DDGS Storage Silo #1","4000","tons","","","CE-C90"
"EU 75","silo","DDGS Storage Silo #2","4000","tons","","","CE-C90"
"EU 76","auger","DDGS Dump Pit Auger","","","240","tph","CE-C90"
"EU 77","loadout equipment","DDGS Loadout Equipment","","","240","tph","CE-C90"
"EU 80","cooling tower","Cooling Tower","","","3000000","gph",""
"EU FUG5","leak detection system","VOC Emission from Equipment Leaks","","","12.56","tons/yr",""
"EU FUG5-731-S1","leak detection","VOC Emission from Equipment Leaks (Leak Detection)","","","12.56","tons/yr",""
"EU GRNDRY","dryer","Grain Dryer","","","365000","tons/hr",""
"EU GRNDRY-196-S1","dryer","Grain Dryer (Natural Gas)","","","365000","tons/hr",""
"EU S106-A-721-S6","thermal oxidizer","Thermal Oxidizer 1 (Waste Heat Recovery Boiler B10)","","","","",""
"EU S106-A-722-S4","thermal oxidizer","Thermal Oxidizer 2 (Waste Heat Recovery Boiler B11)","","","","",""
"EU S110","pump","Emergency Fire Water Pump","300","bhp","","",""
"EU S205-723-S4","hammer mill","Hammer Mill #1 - #4 (Conveyor)","10000","bu/hr","","",""
"EU S206-724-S7","fermenter","Fermenters #1 - #7 (Scrubber)","","","837000","lb/hr","CE-C40"
"EU S207-725-S4","loadout","Truck Ethanol Product Loadout (Flare and Vapor Recovery System)","","","600","gal/min for truck, 1500 gal/min for rail","CE-C50"
"EU S208-727-S2","cooling drum","DDGS Cooling Drum (Baghouse)","","","44.4","tph","CE-C70"
"EU S209-728","cooling tower","Cooling Tower (Baghouse)","","","3000000","gph",""
"EU S210-729-S2","storage silo","DDGS Storage Silo #1 (Baghouse)","","","4000","tons","CE-C90"
"EU S211-730","pump","Emergency Fire Water Pump (Diesel)","300","bhp","","",""
"S10 06-A-721-S6","boiler","Waste Heat Recovery Boiler B10","","","","",""
"S110 EU S110 06-A-730","pump","Emergency Fire Water Pump","","","300","bhp",""
"S20 06-A-722-S4","boiler","Waste Heat Recovery Boiler B11","","","","",""
"S201","storage bin","Storage Bin #1 (Corn)","1180000","bushels","","","CE-C201"
"S201 EU S201 14-A-198","bin","Storage Bin #1","1180000","bushels","","","CE-C201"
"S201 S201","storage","Storage Bin #1 (Corn)","","","1180000","bushels","CE-C201"
"S203","wet storage bin","Wet Storage Bin #1 (Corn)","185000","bushels","","","CE-C203"
"S203 EU S203 14-A-199","bin","Wet Storage Bin #1","185000","bushels","","","CE-C203"
"S203 S203","storage","Wet Storage Bin #1 (Corn)","","","185000","bushels","CE-C203"
"S204","storage bin","Storage Bin #2 (Corn)","1180000","bushels","","","CE-CS204"
"S204 EU S204 16-A-058-S1","bin","Storage Bin #2","1180000","bushels","","","CE-CS204"
"S204 S204","storage","Storage Bin #2 (Corn)","","","1180000","bushels","CE-CS204"
"S70 EU 66 06-A-725-S4","flare/vapor recovery system","Truck/Rail Loadout Flare and Vapor Recovery System (VRS)","","","","","CE-C50"
