"unit_id","category","description","rated_capacity","rated_capacity_unit","throughput_limit","throughput_limit_unit","control_devices"
"EU-4-1124 Technical Reactor #3","receiving","Technical Reactor #3","6835","gallons","","","CE-4-0229"
"EU-4-FUG GT Unit Fugitive Emissions","fugitive emissions","GT Unit Fugitive Emissions","","","","",""
"EU-5-0550 550 Salt Slurry Tank","storage","550 Salt Slurry Tank","4380","gallons","","",""
"EU-9-0300 Aqueous Waste Tank #1","storage","Aqueous Waste Tank #1","12500","gallons","","",""
"EU-9-0302 Aqueous Waste Tank #2","storage","Aqueous Waste Tank #2","12500","gallons","","",""
"EU-9-0477 Step II Residue Drumming","extraction","Step II Residue Drumming","12583","gallons","","",""
"EU-9-0503 Organic Waste Tank","storage","Organic Waste Tank","6000","gallons","","",""
"EU-9-0564-Vacuum Pump Separator 1","extraction","Vacuum Pump Separator #1","","","","",""
"EU-9-0564-Vacuum Pump Separator 1847","extraction","Vacuum Pump Separator","","","","",""
"EU-9-0601 Autoclave #1 w/Process Condenser","extraction","Autoclave #1 with Process Condenser","1000","gallons","","",""
"EU-9-0603 Autoclave #2 w/Process Condenser","extraction","Autoclave #2 with Process Condenser","1000","gallons","","",""
"EU-9-0615 Autoclave Receiver #1 w/Process Condenser","extraction","Autoclave Receiver #1 with Process Condenser","1500","gallons","","",""
"EU-9-0617 Autoclave Receiver #2 w/Process Condenser","extraction","Autoclave Receiver #2 with Process Condenser","1500","gallons","","",""
"EU-9-2925-MON 13900 Manufacturing","extraction","MON 13900 Manufacturing","","","","",""
"EU-9-2925-MON 1400 Process Off-gas","extraction","MON 1400 Process Off-Gas","5420","lb/hr","","","CE-11-114"
"EU-9-FUG Uncaptured Multipurpose Emissions","fugitive emissions","Uncaptured Multipurpose Emissions","","","","",""
"EU-9-FUG Uncaptured Multipurpose Emissions 1847","fugitive emissions","Uncaptured Multipurpose Emissions","","","","",""
"EU-9-TK-25 Reactor","receiving","Reactor","2000","gallons","","","CE-11-114"
"EU-9TK-28 MON1400 Recovery Tank","extraction","MON 1400 Recovery Tank","","","","",""
"EU-9TK-44 Waste Tank #1","storage","Waste Tank #1","6000","gallons","","",""
"EU-9TK-45 Waste Tank #2","storage","Waste Tank #2","6000","gallons","","",""
"EU-9TK-Acetone Storage Tank 1847","storage","Acetone Storage Tank","","","","",""
"EU-9TK-Acetone Storage Tank 47","storage","Acetone Storage Tank #1","2000","gallons","","",""
"EU-9TK-Filter Feed Tank 1847","storage","Filter Feed Tank","","","","",""
"EU-9TK-Filter Feed Tank 27","storage","Filter Feed Tank #1","556","gallons","","",""
"EU-9TK-N-alkyl Aniline (NAA) Storage Tank 335","storage","N-alkyl Aniline (NAA) Storage Tank","","","","",""
"EU-9-TL Wastewater Truck Loading","fugitive emissions","Wastewater Truck Loading","10000","gallons","","",""
"EU-9-TL Wastewater Truck Loading 1847","fugitive emissions","Wastewater Truck Loading","","","","",""
